target_id	length	eff_length	est_counts	tpm
b1831	699	200.007	139	3690.22
b1832	498	39.8547	14	1865.22
b1833	1284	785	6	40.5849
b1834	2634	2135	14	34.8187
b1835	1440	941	22	124.141
b1836	237	9.44154	0	0
b1837	192	8.25831	0	0
b1838	657	158.14	0	0
b1839	342	14.1482	0	0
b1840	873	374	12	170.37
b1841	375	16.6861	0	0
b1842	231	9.26429	0	0
b1843	657	158.14	3	100.731
b1844	663	164.095	5	161.792
b1845	2061	1562	6	20.3964
b1846	660	161.116	2	65.9136
b1847	357	15.2072	0	0
b1848	291	11.4031	0	0
b1849	1179	680	0	0
b1850	642	143.344	4	148.171
b1851	1812	1313	4	16.1763
b1852	1476	977	100	543.486
b1853	870	371	1	14.3123
b1854	1443	944	32	179.995
b1855	972	473	19	213.292
b1856	1323	824	18	115.992
b1857	933	434	11	134.582
b1858	756	257	5	103.305
b1859	786	287	3	55.5037
b1860	1011	512	5	51.8541
b1861	612	114.607	4	185.325
b4677	66	6.13712	0	0
b1862	603	106.387	0	0
b1863	522	49.7597	10	1067.1
b1864	741	242	87	1908.91
b1865	453	27.47	0	0
b1866	1773	1274	60	250.072
b1867	567	76.7977	4	276.563
b1868	819	320	1	16.5933
b1869	396	18.7715	0	0
b1870	744	245	3	65.0186
b1871	972	473	9	101.033
b1872	2430	1931	0	0
b1873	1101	602	0	0
b1874	747	248	5	107.053
b1875	567	76.7977	4	276.563
b1876	1734	1235	89	382.654
b1877	489	36.8111	0	0
b1878	393	18.446	0	0
b1879	2079	1580	1	3.36067
b1880	1149	650	1	8.16901
b1881	645	146.29	0	0
b1882	390	18.1303	0	0
b1883	1050	551	0	0
b1884	861	362	1	14.6681
b1885	1602	1103	0	0
b1886	1662	1163	1	4.56565
b1887	504	42.0749	0	0
b1888	1965	1466	0	0
b1889	927	428	2	24.8124
b1890	888	389	0	0
b1891	579	85.9688	3	185.295
b1892	351	14.7665	0	0
b1893	504	42.0749	0.5	63.1001
b1894	276	10.782	0	0
b1895	429	23.1265	0	0
b1896	1425	926	8	45.8735
b1897	801	302	6	105.494
b4460	987	488	3	32.6426
b1900	1515	1016	1	5.22624
b1901	990	491	0	0
b1902	504	42.0749	1	126.2
b4537	252	9.91589	0	0
b4663	87	6.40809	0	0
b1904	324	13.047	0	0
b1905	498	39.8547	2	266.46
b1906	240	9.53274	0	0
b1907	1212	713	16	119.155
b1908	666	167.078	1	31.7807
b1909	87	6.40809	0	0
b1910	74	6.23749	0	0
b1911	76	6.26311	0	0
b1912	549	64.5658	3	246.718
b1913	1833	1334	12	47.7648
b1914	657	158.14	10	335.77
b1915	225	9.09363	0	0
b1916	723	224.001	19	450.388
b1917	753	254	1	20.9049
b1918	669	170.064	0	0
b1919	987	488	4	43.5234
b1920	801	302	2	35.1646
b1921	552	66.4726	0	0
b1922	720	221.001	0	0
b1923	1497	998	4	21.282
b1924	1407	908	0	0
b1925	411	20.5608	0	0
b1926	366	15.9154	0	0
b1927	1488	989	10	53.6891
b1928	414	20.9541	0	0
b1929	1206	707	2	15.0208
b1930	234	9.35207	0	0
b1931	669	170.064	0	0
b1932	480	34.082	0	0
b4495	1125	626	0	0
b1936	162	7.62437	0	0
b1937	315	12.5554	0	0
b1938	1659	1160	0	0
b1939	996	497	0	0
b1940	687	188.018	0	0
b1941	1374	875	0	0
b1942	444	25.6983	0	0
b1943	1128	629	2	16.8835
b1944	465	30.1458	0	0
b1945	1005	506	0	0
b1946	414	20.9541	0	0
b1947	366	15.9154	0	0
b1948	738	239	0	0
b1949	270	10.5518	0	0
b1950	786	287	0	0
b1951	624	125.904	0	0
b1952	189	8.19007	0	0
b1953	228	9.17816	0	0
b1955	816	317	0	0
b1956	1695	1196	2	8.87936
b1957	183	8.05699	0	0
b1958	918	419	0	0
b1959	921	422	1	12.5826
b1960	471	31.6352	0	0
b1961	1419	920	18	103.888
b1962	696	197.009	6	161.714
b1963	366	15.9154	0	0
b4496	1194	695	2	15.2802
b1967	852	353	6	90.2525
b1968	1359	860	5	30.8713
b1969	672	173.052	2	61.3672
b1970	414	20.9541	0	0
b1971	1005	506	1	10.4938
b1972	636	137.482	0	0
b1973	651	152.203	1	34.8867
b1974	531	54.2343	0	0
b1975	90	6.44887	0	0
b1976	798	299	8	142.07
b1977	76	6.26311	0	0
b1978	7077	6578	3	2.42164
b4497	1053	554	2	19.1692
b1981	1317	818	5	32.4563
b1982	1455	956	34	188.844
b1983	717	218.002	79	1924.2
b1984	76	6.26311	0	0
b1985	1488	989	0	0
b1986	76	6.26311	0	0
b1987	951	452	1	11.7475
b1988	918	419	0	0
b1989	76	6.26311	0	0
b1990	933	434	10	122.347
b1991	1080	581	1	9.13917
b1992	744	245	0	0
b1993	546	62.7123	0	0
b4639	87	6.40809	0	0
b1994	1017	518	0	0
b4640	534	55.826	1	95.1143
b4641	159	7.56646	0	0
b4582	509	44.0501	0	0
b1996	906	407	2.1665	28.2649
b1997	366	15.9154	0	0
b1999	552	66.4726	0	0
b2000	3120	2621	132	267.417
b2001	1533	1034	5	25.6763
b2002	447	26.2683	0	0
b2003	222	9.01066	0	0
b2004	369	16.165	0	0
b2005	375	16.6861	0	0
b2006	168	7.743	0	0
b4642	129	7.03401	0	0
b4538	186	8.12297	0	0
b2007	330	13.3957	0	0
b2008	1059	560	3	28.4457
b2009	474	32.4213	0	0
b2010	1167	668	3	23.8467
b2011	1428	929	14	80.0193
b2012	228	9.17816	0	0
b2013	1059	560	0	0
b2014	1359	860	69	426.023
b4678	63	6.10029	0	0
b2015	930	431	1	12.3198
b2016	825	326	19	309.47
b4539	255	10.0165	0	0
b2017	252	9.91589	0	0
b2018	51	5.95604	0	0
b2019	900	401	2	26.4831
b2020	1305	806	0	0
b2021	1071	572	0	0
b2022	1068	569	5	46.6595
b2023	591	95.8682	0	0
b2024	738	239	0	0
b2025	777	278	2	38.2004
b2026	612	114.607	4	185.325
b2027	981	482	110	1211.79
b2028	1167	668	2	15.8978
b2029	1407	908	273	1596.47
b4571	795	296	58	1040.44
b2030	1017	518	12.9938	133.196
b2032	1119	620	36	308.314
b2033	591	95.8682	15	830.805
b2034	993	494	32	343.958
b2035	1167	668	6	47.6933
b2036	1104	605	3	26.3299
b2037	1248	749	36	255.213
b2038	558	70.4455	2	150.751
b2039	882	383	46	637.737
b2040	900	401	63	834.217
b2041	1086	587	63	569.882
b2042	894	395	84	1129.18
b2043	1395	896	2	11.8524
b2044	1221	722	0	0
b2045	1281	782	0	0
b2046	1479	980	0	0
b2047	1395	896	1	5.92618
b2048	1371	872	0	0
b2049	1437	938	0	0
b2050	1224	725	0	0
b2051	480	34.082	0	0
b2052	966	467	0	0
b2053	1122	623	1	8.52304
b2054	549	64.5658	0	0
b2055	747	248	0	0
b2056	1218	719	0	0
b2057	1218	719	0	0
b2058	489	36.8111	0	0
b2059	840	341	0	0
b2060	2163	1664	1	3.19102
b2061	444	25.6983	0	0
b2062	1140	641	0	0
b2063	1584	1085	6	29.3633
b2064	1854	1355	24	94.0491
b2065	582	88.3792	12	720.964
b2066	642	143.344	24	889.024
b2067	3318	2819	3	5.65079
b2068	849	350	0	0
b2069	1353	854	8	49.741
b2070	1947	1448	1	3.66703
b2071	462	29.4405	0	0
b2072	762	263	0	0
b2073	660	161.116	0	0
b4667	60	6.06385	0	0
b4668	57	6.02773	0	0
b2074	1248	749	0	0
b2075	3123	2624	1	2.02357
b2076	3078	2579	3	6.17664
b2077	1416	917	0	0
b2078	1404	905	2	11.7345
b2079	723	224.001	7	165.932
b2080	333	13.5766	0	0
b2081	1362	863	45	276.875
b2082	219	8.9292	0	0
b2083	213	8.77069	0	0
b2085	318	12.7153	0	0
b2086	900	401	4	52.9661
b4498	774	275	5	96.5428
b2088	300	11.8104	0	0
b2089	867	368	0.2	2.88579
b2091	1041	542	45	440.855
b2092	1356	857	85	526.648
b2093	285	11.1465	0	0
b2094	453	27.47	0	0
b2095	1263	764	119	827.059
b2096	855	356	51	760.681
b2097	1053	554	1	9.58458
b2098	1278	779	0	0
b2099	1005	506	0	0
b2100	966	467	1	11.3701
b2101	747	248	2	42.8214
b2102	819	320	2	33.1866
b2103	801	302	0	0
b2104	789	290	1	18.3098
b2105	273	10.6657	0	0
b2106	825	326	0	0
b2107	339	13.9528	0	0
b2108	1035	536	1	9.90645
b2109	2481	1982	1	2.67904
b2110	720	221.001	0	0
b2111	543	60.9118	0	0
b2112	282	11.0223	0	0
b2113	1110	611	11	95.5948
b2114	2034	1535	86	297.49
b4499	3795	3296	2	3.222
b2118	3633	3134	2	3.38855
b4541	318	12.7153	0	0
b2119	1089	590	0	0
b2120	2280	1781	0	0
b2121	1137	638	0	0
b2122	2001	1502	1	3.53519
b2123	462	29.4405	0	0
b2124	471	31.6352	0	0
b2125	720	221.001	3	72.0791
b2126	1686	1187	3	13.42
b2127	732	233	3	68.3671
b4542	108	6.70564	0	0
b2128	732	233	0	0
b2129	927	428	0	0
b2130	1158	659	0	0
b2131	918	419	1	12.6727
b2132	2298	1799	10	29.5156
b2133	1716	1217	11	47.9938
b2134	933	434	18	220.224
b2135	588	93.3306	0	0
b2136	579	85.9688	0	0
b2137	762	263	0	0
b2139	1437	938	0	0
b4679	84	6.36785	0	0
b2140	948	449	2	23.6519
b2141	399	19.1073	0	0
b2142	696	197.009	1	26.9524
b2143	885	386	7	96.2927
b2144	720	221.001	1	24.0264
b2145	240	9.53274	0	0
b2146	1239	740	1	7.17548
b2147	1236	737	0	0
b2148	1011	512	0	0
b2149	1521	1022	1	5.19555
b2150	999	500	7	74.338
b2151	1041	542	0	0
b2152	1158	659	3	24.1723
b2153	669	170.064	10	312.227
b2154	837	338	4	62.8385
b2155	1992	1493	39	138.704
b2156	1470	971	10	54.6844
b2157	882	383	6	83.1831
b2158	1050	551	1	9.63676
b2159	858	359	16	236.651
b2160	1089	590	13	116.997
b2161	1251	752	0	0
b2162	942	443	0	0
b2163	660	161.116	0	0
b2164	1251	752	1	7.06098
b2165	939	440	0	0
b2166	942	443	0	0
b2167	1692	1193	7	31.1559
b2168	939	440	8	96.5428
b2169	1131	632	12	100.82
b2170	1182	683	1	7.77431
b4502	255	10.0165	0	0
b2171	573	81.2865	81	5291.14
b2172	1467	968	3	16.4562
b2173	987	488	9	97.9277
b2174	714	215.002	33	814.993
b2175	567	76.7977	39	2696.49
b2176	1557	1058	7	35.1314
b2177	1815	1316	9	36.3136
b2178	1095	596	1	8.90915
b2179	1026	527	1	10.0756
b2180	1590	1091	5	24.3348
b2181	345	14.3489	0	0
b2182	1191	692	6	46.0392
b2183	696	197.009	3	80.8571
b2184	1761	1262	13	54.6974
b2185	285	11.1465	0	0
b2186	1008	509	24	250.366
b2187	228	9.17816	0	0
b2188	1761	1262	27	113.602
b2189	77	6.27601	0	0
b2190	2592	2093	2	5.07392
b2192	1017	518	12.9938	133.196
b2193	648	149.243	0	0
b2194	1053	554	0	0
b2195	558	70.4455	0	0
b2196	1944	1445	0	0
b2197	480	34.082	0	0
b2198	210	8.69356	0	0
b2199	738	239	3	66.6508
b2200	663	164.095	0	0
b2201	624	125.904	1	42.1738
b2202	603	106.387	0	0
b2203	450	26.8585	0	0
b2204	864	365	0	0
b2205	696	197.009	1	26.9524
b2206	2487	1988	7	18.6967
b2207	264	10.331	0	0
b2208	495	38.8032	0	0
b2209	489	36.8111	0	0
b2210	1647	1148	8	37.0025
b2211	1644	1145	17	78.8363
b2212	651	152.203	0	0
b2213	1065	566	0	0
b2214	1056	557	5	47.6648
b2215	1104	605	1316	11550
b2216	2673	2174	52	127.007
b2217	651	152.203	36	1255.92
b2218	2850	2351	33	74.5322
b2219	1827	1328	0	0
b2220	1386	887	2	11.9726
b2221	663	164.095	0	0
b2222	651	152.203	0	0
b2223	1323	824	0	0
b2224	1185	686	0	0
b2225	777	278	0	0
b2226	1650	1151	1	4.61325
b4500	4605	4106	2	2.58639
b2229	624	125.904	0	0
b2230	1689	1190	2	8.92413
b2231	2628	2129	76	189.549
b2232	723	224.001	41	971.889
b2233	3753	3254	1	1.63179
b2234	2286	1787	191	567.533
b2235	1131	632	63	529.305
b2236	255	10.0165	0	0
b2237	651	152.203	2	69.7735
b2238	243	9.62572	0	0
b2239	1077	578	3	27.5598
b2240	1359	860	0	0
b2241	1629	1130	0	0
b2242	1260	761	0	0
b2243	1191	692	0	0
b2244	900	401	0	0
b4543	186	8.12297	0	0
b2245	804	305	1	17.4094
b2246	1290	791	0	0
b2247	1206	707	0	0
b2248	783	284	0	0
b2249	1203	704	16	120.679
b2250	543	60.9118	5	435.864
b2251	426	22.6627	0	0
b2252	603	106.387	0	0
b2253	1140	641	0	0
b2254	969	470	0	0
b2255	1983	1484	1	3.57807
b2256	891	392	0	0
b2257	1653	1154	0	0
b4544	336	13.7623	0	0
b2258	387	17.824	0	0
b2259	267	10.4402	0	0
b2260	1356	857	6	37.1752
b2261	963	464	12	137.324
b2262	858	359	5	73.9534
b2263	759	260	0	0
b2264	1671	1172	6	27.1836
b2265	1296	797	12	79.9476
b2266	306	12.0979	0	0
b2267	462	29.4405	0	0
b2268	918	419	13	164.745
b2269	1212	713	0	0
b2270	1728	1229	0	0
b2271	972	473	0	0
b2272	504	42.0749	0	0
b2273	717	218.002	0	0
b2274	423	22.2141	0	0
b2275	849	350	0	0
b2276	1458	959	38	210.401
b2277	1530	1031	8	41.2016
b2278	1842	1343	25	98.8432
b2279	303	11.9525	0	0
b2280	555	68.4326	0	0
b2281	543	60.9118	4	348.691
b2282	978	479	7	77.597
b2283	2727	2228	74	176.36
b2284	1338	839	26	164.549
b2285	501	40.9449	0	0
b2286	1791	1292	148	608.25
b2287	663	164.095	19	614.81
b2288	444	25.6983	2	413.245
b2289	939	440	3	36.2036
b2290	1218	719	30	221.552
b2291	600	103.706	1	51.2011
b2292	1833	1334	2	7.9608
b2293	651	152.203	10	348.867
b2294	495	38.8032	4	547.362
b2295	456	28.1035	3	566.817
b2296	1203	704	163	1229.41
b2297	2145	1646	84	270.977
b2298	1521	1022	1	5.19555
b2299	543	60.9118	56	4881.68
b2300	555	68.4326	14	1086.3
b2301	645	146.29	6	217.781
b2302	648	149.243	1	35.5787
b2303	363	15.6727	0	0
b2304	894	395	13	174.755
b2305	891	392	0	0
b2306	774	275	1	19.3086
b2307	717	218.002	0	0
b2308	687	188.018	0	0
b2309	783	284	4	74.7867
b2310	783	284	3	56.09
b2311	570	79.0173	8	537.589
b2312	1518	1019	9	46.8976
b2313	489	36.8111	2	288.492
b2314	663	164.095	6	194.15
b2315	1269	770	8	55.1673
b2316	915	416	83	1059.42
b2317	660	161.116	2	65.9136
b2318	813	314	0	0
b2319	1014	515	2	20.6208
b2320	1137	638	23	191.421
b2321	996	497	7	74.7867
b2322	1179	680	7	54.6603
b2323	1221	722	33	242.694
b2324	2007	1508	24	84.507
b2325	279	10.9009	0	0
b2326	549	64.5658	6	493.436
b2327	810	311	4	68.294
b2328	825	326	1	16.2879
b2329	1086	587	19	171.869
b2330	933	434	43	526.092
b2331	552	66.4726	1	79.8803
b2332	822	323	5	82.1959
b2333	540	59.1642	0	0
b2334	489	36.8111	0	0
b2335	513	45.7163	0	0
b2336	753	254	0	0
b4661	2646	2147	2	4.9463
b2339	564	74.6286	0	0
b2340	486	35.8681	1	148.038
b2341	2145	1646	1	3.22591
b2342	1311	812	1	6.53923
b2343	285	11.1465	0	0
b2344	1341	842	65	409.906
b2345	1059	560	0	0
b2346	756	257	26	537.184
b2347	933	434	0	0
b2348	75	6.25028	0	0
b2349	1158	659	7	56.4021
b2350	363	15.6727	0	0
b2351	921	422	58	729.791
b2352	1332	833	134	854.166
b2353	291	11.4031	0	0
b2354	441	25.1479	0	0
b2355	579	85.9688	0	0
b2356	270	10.5518	0	0
b2357	495	38.8032	0	0
b2358	708	209.003	0	0
b2359	363	15.6727	0	0
b2360	825	326	0	0
b2361	537	57.4692	0	0
b2362	363	15.6727	0	0
b2363	306	12.0979	0	0
b4545	51	5.95604	0	0
b4501	201	8.47023	0	0
b4643	15	4.88695	0	0
b2364	936	437	4	48.6028
b2365	1338	839	1	6.32879
b2366	1329	830	12	76.769
b2367	1539	1040	0	0
b2368	1164	665	0	0
b2369	615	117.399	15	678.439
b2370	3594	3095	25	42.8906
b2371	1146	647	0	0
b2372	945	446	0	0
b2373	1695	1196	1	4.43968
b2374	1251	752	0	0
b2375	636	137.482	0	0
b2376	276	10.782	0	0
b2377	243	9.62572	0	0
b2378	921	422	3	37.7478
b4680	72	6.21209	0	0
b2379	1239	740	1	7.17548
b2380	1698	1199	3	13.2857
b2381	735	236	1	22.4994
b2382	858	359	7	103.535
b2383	2496	1997	1	2.65892
b2384	1038	539	0	0
b2385	1086	587	0	0
b2386	1248	749	0	0
b2387	327	13.2192	0	0
b2388	966	467	10	113.701
b2389	1257	758	1	7.00509
b2390	327	13.2192	0	0
b2392	1239	740	2	14.351
b2393	1203	704	108	814.58
b2394	1113	614	16.6667	144.133
b2395	2190	1691	32	100.482
b2396	76	6.26311	0	0
b2397	76	6.26311	0	0
b2398	345	14.3489	0	0
b2399	393	18.446	0	0
b2400	1416	917	281	1627.12
b2401	76	6.26311	0	0
b2402	76	6.26311	0	0
b2403	76	6.26311	0	0
b2404	76	6.26311	0	0
b2405	885	386	0	0
b2406	1257	758	0	0
b2407	834	335	0	0
b2408	765	266	1	19.9619
b2409	927	428	1	12.4062
b2410	999	500	3	31.8591
b4546	219	8.9292	0	0
b2411	2016	1517	25	87.5059
b2412	987	488	81	881.349
b2413	762	263	12	242.275
b2414	972	473	54	606.199
b2415	258	10.1192	0	0
b2416	1728	1229	615	2657.09
b2417	510	44.4593	84	10032.3
b2418	852	353	0	0
b2419	375	16.6861	0	0
b2420	735	236	2	44.9987
b2421	912	413	2	25.7136
b2422	1098	599	0	0
b2423	876	377	0	0
b2424	834	335	0	0
b2425	1017	518	0	0
b2426	792	293	17	308.08
b2427	858	359	0	0
b2428	897	398	1	13.3413
b2429	1425	926	1	5.73418
b2430	1305	806	0	0
b2431	900	401	19	251.589
b2432	576	83.6041	2	127.024
b2433	450	26.8585	0	0
b2434	426	22.6627	0	0
b2435	870	371	13	186.06
b2436	900	401	7	92.6907
b2437	1053	554	0	0
b2438	501	40.9449	0	0
b2439	660	161.116	0	0
b2440	888	389	0	0
b2441	1362	863	2	12.3056
b2442	1209	710	2	14.9573
b2443	642	143.344	1	37.0427
b2444	246	9.72054	0	0
b2445	369	16.165	0	0
b2446	417	21.3604	0	0
b2447	594	98.4446	0	0
b2448	378	16.9581	0	0
b2449	393	18.446	0	0
b2450	810	311	1	17.0735
b2451	1404	905	0	0
b2452	1227	728	0	0
b2453	1188	689	0	0
b2454	837	338	0	0
b2455	1404	905	0	0
b2456	288	11.2734	0	0
b2457	294	11.5358	0	0
b2458	1017	518	0	0
b2459	804	305	0	0
b2460	702	203.005	0	0
b2461	480	34.082	0	0
b2462	336	13.7623	0	0
b2463	2280	1781	16	47.7022
b2464	951	452	3	35.2424
b2465	2004	1505	8	28.2251
b2466	1044	545	1	9.74285
b2467	576	83.6041	2	127.024
b2468	1980	1481	1	3.58532
b2469	1701	1202	6	26.5051
b2470	3114	2615	2	4.06107
b4606	60	6.06385	0	0
b2471	357	15.2072	0	0
b2472	1128	629	32	270.136
b4547	201	8.47023	0	0
b2473	699	200.007	2	53.0967
b2474	2016	1517	3	10.5007
b2475	864	365	6	87.2853
b2476	714	215.002	6	148.181
b2477	1035	536	50	495.322
b2478	879	380	75	1048
b2479	573	81.2865	9	587.905
b2480	471	31.6352	0	0
b2481	618	120.213	0	0
b2482	2019	1520	0	0
b2483	948	449	0	0
b2484	1440	941	1	5.64278
b2485	651	152.203	0	0
b2486	1581	1082	0	0
b2487	1668	1169	2	9.08444
b2488	546	62.7123	0	0
b2489	759	260	0	0
b2490	414	20.9541	0	0
b2491	2013	1514	0	0
b2492	849	350	0	0
b2493	1062	563	6	56.5882
b2494	1464	965	17	93.5415
b2495	360	15.4367	0	0
b2496	702	203.005	5	130.781
b2497	1290	791	6	40.277
b2498	627	128.777	48	1979.19
b2499	1038	539	2	19.7026
b2500	639	140.408	7	264.721
b2501	2067	1568	38	128.683
b2502	1542	1043	27	137.456
b2503	2244	1745	3	9.12869
b2504	192	8.25831	0	0
b2505	519	48.3653	1	109.786
b2506	540	59.1642	0	0
b2507	1578	1079	93	457.661
b2508	1467	968	65	356.55
b2509	1371	872	53	322.732
b2510	216	8.84923	0	0
b2511	1473	974	70	381.612
b2512	1179	680	12	93.7033
b2513	621	123.049	5	215.761
b2514	1275	776	30	205.278
b2515	1119	620	52	445.343
b2516	1014	515	19	195.898
b2517	1155	656	14	113.32
b2518	432	23.6063	0	0
b2519	2313	1814	2	5.85431
b2520	4962	4463	44	52.349
b2521	846	347	4	61.2087
b2522	777	278	3	57.3006
b2523	1284	785	4	27.0566
b2524	201	8.47023	0	0
b2525	336	13.7623	0	0
b2526	1851	1352	19	74.6207
b2527	516	47.0179	4	451.731
b2528	324	13.047	0	0
b2529	387	17.824	0	0
b2530	1215	716	94	697.104
b2531	489	36.8111	5	721.229
b2532	741	242	13	285.24
b2533	804	305	85	1479.8
b2534	855	356	1	14.9153
b2535	1281	782	7	47.5307
b2536	1140	641	2	16.5674
b2537	891	392	5	67.7277
b4706	66	6.13712	0	0
b2538	1362	863	0	0
b2539	519	48.3653	0	0
b2540	321	12.8791	0	0
b2541	813	314	0	0
b2542	1203	704	0	0
b2543	423	22.2141	0	0
b2544	873	374	2	28.3949
b2545	1062	563	0	0
b2546	999	500	1	10.6197
b2547	1512	1013	1	5.24171
b2548	984	485	2	21.8963
b2549	3282	2783	0	0
b2550	1194	695	3	22.9202
b2551	1254	755	124	872.082
b2552	1191	692	10	76.732
b2553	339	13.9528	0	0
b2554	1335	836	5	31.7575
b2555	714	215.002	3	74.0903
b2556	1428	929	3	17.147
b2557	3888	3389	17	26.6354
b2558	1557	1058	7	35.1314
b2559	504	42.0749	0	0
b2560	636	137.482	5	193.111
b2561	849	350	2	30.342
b2562	261	10.224	0	0
b4687	81	6.32814	0	0
b2563	381	17.2382	0	0
b2564	732	233	11	250.679
b2565	729	230.001	1	23.0863
b2566	906	407	28	365.297
b2567	681	182.027	26	758.436
b2568	975	476	42	468.517
b2569	1800	1301	52	212.231
b2570	480	34.082	0	0
b2571	957	458	7	81.155
b2572	651	152.203	16	558.188
b2573	576	83.6041	62	3937.74
b2574	1623	1124	0	0
b2575	738	239	4	88.8678
b2576	1335	836	23	146.085
b2577	882	383	6	83.1831
b2578	588	93.3306	0	0
b2579	384	17.5267	0	0
b2580	690	191.014	9	250.184
b2581	1038	539	17	167.472
b2582	420	21.7802	0	0
b2583	699	200.007	2	53.0967
b2584	2661	2162	21	51.5758
b2585	1356	857	41	254.03
b2586	324	13.047	0	0
b2587	1299	800	224	1486.76
b2588	120	6.88922	0	0
b2589	2904	2405	13.0896	28.8997
b2590	76	6.26311	0	0
b2591	1542	1043	0.00955472	0.0486425
b2592	2574	2075	94	240.543
b2593	732	233	16	364.625
b2594	981	482	45	495.733
b2595	738	239	46	1021.98
b2597	342	14.1482	0	0
b2598	48	5.92009	0	0
b2599	1161	662	14	112.293
b2600	1122	623	5	42.6152
b2601	1071	572	3	27.8489
b2602	366	15.9154	0	0
b2603	519	48.3653	2	219.573
b2604	1227	728	9	65.6438
b2605	483	34.9588	1	151.889
b2606	348	14.5549	0	0
b2607	768	269	220	4342.63
b2608	549	64.5658	45	3700.77
b2609	249	9.81725	0	0
b2610	1362	863	64	393.778
b2611	792	293	16	289.958
b4461	1287	788	10	67.3839
b2614	594	98.4446	37	1995.69
b2615	879	380	9	125.76
b2616	1662	1163	11	50.2222
b2617	342	14.1482	0	0
b2618	291	11.4031	0	0
b2619	477	33.2366	0	0
b2620	483	34.9588	10	1518.89
b2621	363	15.6727	0	0
b2622	1242	743	12	85.7581
b2623	957	458	5	57.9679
b2624	213	8.77069	0	0
b2625	1410	911	3	17.4858
b2626	627	128.777	0	0
b2627	2190	1691	7	21.9805
b2628	1617	1118	10	47.4942
b2629	264	10.331	0	0
b2630	1074	575	12	110.814
b2631	372	16.4218	0	0
b2632	864	365	0	0
b2633	822	323	0	0
b2634	702	203.005	0	0
b2635	237	9.44154	0	0
b2636	444	25.6983	0	0
b2637	468	30.877	0	0
b2638	153	7.45333	0	0
b2641	1017	518	1	10.2507
b2642	1704	1205	8	35.2522
b4644	273	10.6657	0	0
b2643	459	28.7601	0	0
b2644	483	34.9588	0	0
b4548	201	8.47023	0	0
b2645	318	12.7153	0	0
b2646	330	13.3957	0	0
b4645	14	4.77337	0	0
b2647	4581	4082	2	2.60159
b2648	240	9.53274	0	0
b2650	1374	875	0	0
b2652	76	6.26311	0	0
b4462	2253	1754	1	3.02728
b2659	978	479	1	11.0853
b2660	1269	770	0	0
b2661	1449	950	0	0
b2662	1281	782	2	13.5802
b2663	1401	902	1	5.88676
b2664	663	164.095	1	32.3584
b2665	450	26.8585	0	0
b2666	159	7.56646	0	0
b2667	300	11.8104	0	0
b2668	525	51.202	2	207.408
b2669	405	19.811	0	0
b2670	450	26.8585	1	197.697
b2671	345	14.3489	0	0
b2672	330	13.3957	0	0
b2673	246	9.72054	0	0
b2674	411	20.5608	0	0
b2675	2145	1646	28	90.3256
b2676	960	461	19	218.844
b2677	1203	704	246	1855.43
b2678	1065	566	27	253.297
b2679	993	494	92	988.88
b2681	1178	679	0	0
b2682	738	239	16	355.471
b2683	336	13.7623	0	0
b2684	531	54.2343	9	881.152
b2685	1173	674	3	23.6344
b2686	1539	1040	4	20.4225
b2687	516	47.0179	7	790.529
b2688	1557	1058	151	757.834
b2689	429	23.1265	0	0
b2690	567	76.7977	5	345.704
b2691	77	6.27601	0	0
b2692	77	6.27601	0	0
b2693	77	6.27601	0	0
b2694	77	6.27601	0	0
b2695	93	6.49021	0	0
b2696	186	8.12297	0	0
b2697	2631	2132	290	722.26
b2698	501	40.9449	0	0
b2699	1062	563	41	386.686
b2700	498	39.8547	6	799.381
b2701	1086	587	4	36.183
b2702	564	74.6286	0	0
b2703	960	461	0	0
b2704	372	16.4218	0	0
b2705	780	281	8	151.17
b2706	360	15.4367	0	0
b2707	774	275	5	96.5428
b2708	966	467	5	56.8507
b2709	1515	1016	2	10.4525
b2710	1440	941	1	5.64278
b2711	1134	635	0	0
b2712	2253	1754	2	6.05457
b2713	528	52.6932	0	0
b2714	1011	512	1	10.3708
b2715	1458	959	0	0
b2716	1425	926	0	0
b2717	471	31.6352	0	0
b2718	411	20.5608	0	0
b2719	768	269	0	0
b2720	543	60.9118	0	0
b2721	1710	1211	0	0
b2722	924	425	0	0
b2723	1827	1328	0	0
b2724	612	114.607	0	0
b2725	462	29.4405	0	0
b2726	351	14.7665	0	0
b2727	873	374	2	28.3949
b2728	273	10.6657	0	0
b2729	1122	623	1	8.52304
b2730	1011	512	2	20.7416
b2731	2079	1580	1	3.36067
b2732	354	14.9839	0	0
b2733	2562	2063	35	90.0848
b2734	657	158.14	1	33.577
b2735	768	269	3	59.2177
b2736	909	410	0	0
b2737	1167	668	2	15.8978
b2738	639	140.408	0	0
b2739	777	278	0	0
b2740	1365	866	1	6.13147
b2741	993	494	42	451.445
b2742	1140	641	12	99.4045
b2743	627	128.777	1	41.2331
b2744	762	263	10	201.896
b2745	1050	551	17	163.825
b2746	480	34.082	0	0
b2747	711	212.003	1	25.0462
b2748	312	12.3992	0	0
b2749	324	13.047	0	0
b2750	606	109.099	0	0
b2751	1428	929	0	0
b2752	909	410	1	12.9509
b2753	1038	539	6	59.1078
b2754	285	11.1465	0	0
b2755	918	419	1	12.6727
b2756	600	103.706	0	0
b2757	675	176.042	0	0
b2758	1092	593	3	26.8627
b2759	483	34.9588	0	0
b2760	1509	1010	0	0
