target_id	length	eff_length	est_counts	tpm
b1832	498	39.8547	8	963.752
b1833	1284	785	7	42.8138
b1834	2634	2135	8	17.9907
b1835	1440	941	28	142.864
b1836	237	9.44154	0	0
b1837	192	8.25831	0	0
b1838	657	158.14	3	91.0826
b1839	342	14.1482	0	0
b1840	873	374	7	89.8632
b1841	375	16.6861	0	0
b1842	231	9.26429	0	0
b1843	657	158.14	1	30.3609
b1844	663	164.095	2	58.518
b1845	2061	1562	8	24.5903
b1846	660	161.116	0	0
b1847	357	15.2072	0	0
b1848	291	11.4031	0	0
b1849	1179	680	1	7.06068
b1850	642	143.344	5	167.473
b1851	1812	1313	8	29.2537
b1852	1476	977	31	152.343
b1853	870	371	2	25.8828
b1854	1443	944	22	111.894
b1855	972	473	11	111.657
b1856	1323	824	11	64.0945
b1857	933	434	22	243.382
b1858	756	257	5	93.4097
b1859	786	287	3	50.1874
b1860	1011	512	15	140.662
b1861	612	114.607	11	460.828
b4677	66	6.13712	0	0
b1862	603	106.387	0	0
b1863	522	49.7597	11	1061.38
b1864	741	242	81	1607.03
b1865	453	27.47	1	174.782
b1866	1773	1274	113	425.858
b1867	567	76.7977	3	187.555
b1868	819	320	2	30.0079
b1869	396	18.7715	0	0
b1870	744	245	8	156.776
b1871	972	473	11	111.657
b1872	2430	1931	0	0
b1873	1101	602	0	0
b1874	747	248	2	38.7198
b1875	567	76.7977	2	125.037
b1876	1734	1235	118	458.744
b1877	489	36.8111	0	0
b1878	393	18.446	0	0
b1879	2079	1580	0	0
b1880	1149	650	0	0
b1881	645	146.29	0	0
b1882	390	18.1303	0	0
b1883	1050	551	0	0
b1884	861	362	0	0
b1885	1602	1103	0	0
b1886	1662	1163	0	0
b1887	504	42.0749	0	0
b1888	1965	1466	1	3.27508
b1889	927	428	0	0
b1890	888	389	0	0
b1891	579	85.9688	2	111.698
b1892	351	14.7665	0	0
b1893	504	42.0749	1.96875	224.659
b1894	276	10.782	0	0
b1895	429	23.1265	0	0
b1896	1425	926	4	20.7398
b1897	801	302	0	0
b4460	987	488	0	0
b1900	1515	1016	0	0
b1901	990	491	0	0
b1902	504	42.0749	1	114.112
b4537	252	9.91589	0	0
b4663	87	6.40809	0	0
b1904	324	13.047	0	0
b1905	498	39.8547	2	240.938
b1906	240	9.53274	0	0
b1907	1212	713	14	94.2744
b1908	666	167.078	3	86.2099
b1909	87	6.40809	0	0
b1910	74	6.23749	0	0
b1911	76	6.26311	0	0
b1912	549	64.5658	8	594.898
b1913	1833	1334	10	35.9915
b1914	657	158.14	19	576.856
b1915	225	9.09363	0	0
b1916	723	224.001	15	321.512
b1917	753	254	2	37.8052
b1918	669	170.064	0	0
b1919	987	488	7	68.8705
b1920	801	302	7	111.287
b1921	552	66.4726	0	0
b1922	720	221.001	0	0
b1923	1497	998	7	33.6762
b1924	1407	908	0	0
b1925	411	20.5608	0	0
b1926	366	15.9154	0	0
b1927	1488	989	1	4.85466
b1928	414	20.9541	0	0
b1929	1206	707	7	47.5372
b1930	234	9.35207	0	0
b1931	669	170.064	0	0
b1932	480	34.082	0	0
b4495	1125	626	0	0
b1936	162	7.62437	0	0
b1937	315	12.5554	0	0
b1938	1659	1160	0	0
b1939	996	497	0	0
b1940	687	188.018	1	25.5362
b1941	1374	875	0	0
b1942	444	25.6983	0	0
b1943	1128	629	1	7.63316
b1944	465	30.1458	0	0
b1945	1005	506	0	0
b1946	414	20.9541	0	0
b1947	366	15.9154	0	0
b1948	738	239	0	0
b1949	270	10.5518	0	0
b1950	786	287	0	0
b1951	624	125.904	0	0
b1952	189	8.19007	0	0
b1953	228	9.17816	0	0
b1955	816	317	0	0
b1956	1695	1196	5	20.0722
b1957	183	8.05699	0	0
b1958	918	419	1	11.4589
b1959	921	422	0	0
b1960	471	31.6352	0	0
b1961	1419	920	13	67.8439
b1962	696	197.009	6	146.225
b1963	366	15.9154	0	0
b4496	1194	695	0	0
b1967	852	353	3	40.8039
b1968	1359	860	5	27.9143
b1969	672	173.052	6	166.468
b1970	414	20.9541	0	0
b1971	1005	506	0	0
b1972	636	137.482	0	0
b1973	651	152.203	2	63.0904
b1974	531	54.2343	0	0
b1975	90	6.44887	0	0
b1976	798	299	3	48.1732
b1977	76	6.26311	0	0
b1978	7077	6578	3	2.18969
b4497	1053	554	0	0
b1981	1317	818	2	11.739
b1982	1455	956	14	70.3113
b1983	717	218.002	48	1057.15
b1984	76	6.26311	0	0
b1985	1488	989	1	4.85466
b1986	76	6.26311	0	0
b1987	951	452	0	0
b1988	918	419	0	0
b1989	76	6.26311	0	0
b1990	933	434	3	33.1884
b1991	1080	581	1	8.26379
b1992	744	245	0	0
b1993	546	62.7123	0	0
b4639	87	6.40809	0	0
b1994	1017	518	6.68966	62.0054
b4640	534	55.826	0	0
b4641	159	7.56646	0	0
b4582	509	44.0501	0	0
b1996	906	407	2.54786	30.0564
b1997	366	15.9154	0	0
b1999	552	66.4726	0	0
b2000	3120	2621	1	1.83184
b2001	1533	1034	0	0
b2002	447	26.2683	0	0
b2003	222	9.01066	0	0
b2004	369	16.165	0	0
b2005	375	16.6861	0	0
b2006	168	7.743	0	0
b4642	129	7.03401	0	0
b4538	186	8.12297	0	0
b2007	330	13.3957	0	0
b2008	1059	560	0	0
b2009	474	32.4213	0	0
b2010	1167	668	3	21.5625
b2011	1428	929	12	62.0184
b2012	228	9.17816	0	0
b2013	1059	560	7	60.0158
b2014	1359	860	267	1490.62
b4678	63	6.10029	0	0
b2015	930	431	0	0
b2016	825	326	8	117.822
b4539	255	10.0165	0	0
b2017	252	9.91589	0	0
b2018	51	5.95604	0	0
b2019	900	401	9	107.759
b2020	1305	806	5	29.7845
b2021	1071	572	2	16.7876
b2022	1068	569	2	16.8761
b2023	591	95.8682	1	50.0819
b2024	738	239	4	80.3558
b2025	777	278	2	34.5414
b2026	612	114.607	2	83.7869
b2027	981	482	113	1125.61
b2028	1167	668	1	7.18752
b2029	1407	908	210	1110.42
b4571	795	296	26	421.732
b2030	1017	518	10.0345	93.008
b2032	1119	620	20	154.879
b2033	591	95.8682	15	751.228
b2034	993	494	20	194.383
b2035	1167	668	13	93.4377
b2036	1104	605	20	158.719
b2037	1248	749	34	217.948
b2038	558	70.4455	5	340.778
b2039	882	383	45	564.117
b2040	900	401	50	598.661
b2041	1086	587	83	678.884
b2042	894	395	64	777.926
b2043	1395	896	2	10.7171
b2044	1221	722	0	0
b2045	1281	782	0	0
b2046	1479	980	2	9.79849
b2047	1395	896	0	0
b2048	1371	872	0	0
b2049	1437	938	1	5.11861
b2050	1224	725	0	0
b2051	480	34.082	0	0
b2052	966	467	0	0
b2053	1122	623	0	0
b2054	549	64.5658	0	0
b2055	747	248	0	0
b2056	1218	719	0	0
b2057	1218	719	0	0
b2058	489	36.8111	0	0
b2059	840	341	0	0
b2060	2163	1664	1	2.88537
b2061	444	25.6983	0	0
b2062	1140	641	0	0
b2063	1584	1085	13	57.5266
b2064	1854	1355	20	70.8673
b2065	582	88.3792	11	597.583
b2066	642	143.344	27	904.354
b2067	3318	2819	2	3.40636
b2068	849	350	0	0
b2069	1353	854	20	112.442
b2070	1947	1448	4	13.2632
b2071	462	29.4405	0	0
b2072	762	263	0	0
b2073	660	161.116	0	0
b4667	60	6.06385	0	0
b4668	57	6.02773	0	0
b2074	1248	749	0	0
b2075	3123	2624	3	5.48925
b2076	3078	2579	3	5.58503
b2077	1416	917	0	0
b2078	1404	905	1	5.30526
b2079	723	224.001	1	21.4341
b2080	333	13.5766	0	0
b2081	1362	863	68	378.315
b2082	219	8.9292	0	0
b2083	213	8.77069	0	0
b2085	318	12.7153	0	0
b2086	900	401	2	23.9464
b4498	774	275	0	0
b2088	300	11.8104	0	0
b2089	867	368	0.8	10.4375
b2091	1041	542	6	53.1505
b2092	1356	857	7	39.2168
b2093	285	11.1465	0	0
b2094	453	27.47	0	0
b2095	1263	764	22	138.256
b2096	855	356	12	161.84
b2097	1053	554	2	17.3331
b2098	1278	779	2	12.3267
b2099	1005	506	1	9.48866
b2100	966	467	2	20.5621
b2101	747	248	0	0
b2102	819	320	0	0
b2103	801	302	0	0
b2104	789	290	2	33.1121
b2105	273	10.6657	0	0
b2106	825	326	3	44.1834
b2107	339	13.9528	0	0
b2108	1035	536	1	8.95758
b2109	2481	1982	0	0
b2110	720	221.001	0	0
b2111	543	60.9118	0	0
b2112	282	11.0223	0	0
b2113	1110	611	15	117.871
b2114	2034	1535	108	337.809
b4499	3795	3296	1	1.45669
b2118	3633	3134	2	3.06398
b4541	318	12.7153	0	0
b2119	1089	590	1	8.13773
b2120	2280	1781	0	0
b2121	1137	638	0	0
b2122	2001	1502	1	3.19658
b2123	462	29.4405	0	0
b2124	471	31.6352	0	0
b2125	720	221.001	2	43.4501
b2126	1686	1187	1	4.04487
b2127	732	233	0	0
b4542	108	6.70564	0	0
b2128	732	233	0	0
b2129	927	428	0	0
b2130	1158	659	0	0
b2131	918	419	0	0
b2132	2298	1799	18	48.0393
b2133	1716	1217	4	15.7806
b2134	933	434	9	99.5653
b2135	588	93.3306	0	0
b2136	579	85.9688	0	0
b2137	762	263	0	0
b2139	1437	938	0	0
b4679	84	6.36785	0	0
b2140	948	449	2	21.3865
b2141	399	19.1073	0	0
b2142	696	197.009	0	0
b2143	885	386	1	12.4385
b2144	720	221.001	3	65.1751
b2145	240	9.53274	0	0
b2146	1239	740	0	0
b2147	1236	737	1	6.5146
b2148	1011	512	0	0
b2149	1521	1022	1	4.69791
b2150	999	500	2	19.205
b2151	1041	542	0	0
b2152	1158	659	4	29.1427
b2153	669	170.064	12	338.785
b2154	837	338	2	28.4098
b2155	1992	1493	22	70.7487
b2156	1470	971	43	212.62
b2157	882	383	2	25.0719
b2158	1050	551	3	26.1412
b2159	858	359	11	147.114
b2160	1089	590	5	40.6886
b2161	1251	752	0	0
b2162	942	443	0	0
b2163	660	161.116	0	0
b2164	1251	752	0	0
b2165	939	440	0	0
b2166	942	443	0	0
b2167	1692	1193	19	76.466
b2168	939	440	4	43.6478
b2169	1131	632	4	30.3877
b2170	1182	683	1	7.02966
b4502	255	10.0165	0	0
b2171	573	81.2865	40	2362.64
b2172	1467	968	2	9.91996
b2173	987	488	13	127.902
b2174	714	215.002	17	379.631
b2175	567	76.7977	35	2188.14
b2176	1557	1058	4	18.1522
b2177	1815	1316	6	21.8902
b2178	1095	596	0	0
b2179	1026	527	1	9.11055
b2180	1590	1091	3	13.2024
b2181	345	14.3489	0	0
b2182	1191	692	10	69.3824
b2183	696	197.009	12	292.449
b2184	1761	1262	4	15.2179
b2185	285	11.1465	0	0
b2186	1008	509	38	358.444
b2187	228	9.17816	0	0
b2188	1761	1262	20	76.0897
b2189	77	6.27601	0	0
b2190	2592	2093	2	4.58792
b2192	1017	518	10.0345	93.008
b2193	648	149.243	2	64.3417
b2194	1053	554	2	17.3331
b2195	558	70.4455	1	68.1557
b2196	1944	1445	8	26.5814
b2197	480	34.082	0	0
b2198	210	8.69356	0	0
b2199	738	239	0	0
b2200	663	164.095	1	29.259
b2201	624	125.904	1	38.1342
b2202	603	106.387	0	0
b2203	450	26.8585	0	0
b2204	864	365	0	0
b2205	696	197.009	0	0
b2206	2487	1988	7	16.9058
b2207	264	10.331	0	0
b2208	495	38.8032	0	0
b2209	489	36.8111	1	130.43
b2210	1647	1148	8	33.4583
b2211	1644	1145	31	129.99
b2212	651	152.203	0	0
b2213	1065	566	1	8.48279
b2214	1056	557	7	60.339
b2215	1104	605	1232	9777.11
b2216	2673	2174	35	77.2972
b2217	651	152.203	15	473.178
b2218	2850	2351	33	67.3933
b2219	1827	1328	0	0
b2220	1386	887	5	27.0646
b2221	663	164.095	0	0
b2222	651	152.203	0	0
b2223	1323	824	0	0
b2224	1185	686	0	0
b2225	777	278	0	0
b2226	1650	1151	0	0
b4500	4605	4106	3	3.50798
b2229	624	125.904	0	0
b2230	1689	1190	2	8.06935
b2231	2628	2129	167	376.614
b2232	723	224.001	16	342.946
b2233	3753	3254	2	2.95099
b2234	2286	1787	196	526.607
b2235	1131	632	62	471.01
b2236	255	10.0165	0	0
b2237	651	152.203	1	31.5452
b2238	243	9.62572	0	0
b2239	1077	578	1	8.30668
b2240	1359	860	1	5.58286
b2241	1629	1130	1	4.2489
b2242	1260	761	0	0
b2243	1191	692	0	0
b2244	900	401	0	0
b4543	186	8.12297	0	0
b2245	804	305	0	0
b2246	1290	791	0	0
b2247	1206	707	0	0
b2248	783	284	0	0
b2249	1203	704	19	129.579
b2250	543	60.9118	2	157.646
b2251	426	22.6627	0	0
b2252	603	106.387	0	0
b2253	1140	641	2	14.9805
b2254	969	470	0	0
b2255	1983	1484	0	0
b2256	891	392	0	0
b2257	1653	1154	0	0
b4544	336	13.7623	0	0
b2258	387	17.824	0	0
b2259	267	10.4402	0	0
b2260	1356	857	8	44.8192
b2261	963	464	6	62.0853
b2262	858	359	4	53.4959
b2263	759	260	0	0
b2264	1671	1172	1	4.09664
b2265	1296	797	13	78.3142
b2266	306	12.0979	0	0
b2267	462	29.4405	0	0
b2268	918	419	7	80.212
b2269	1212	713	0	0
b2270	1728	1229	1	3.90664
b2271	972	473	0	0
b2272	504	42.0749	0	0
b2273	717	218.002	0	0
b2274	423	22.2141	0	0
b2275	849	350	1	13.7179
b2276	1458	959	19	95.124
b2277	1530	1031	11	51.2259
b2278	1842	1343	12	42.9003
b2279	303	11.9525	0	0
b2280	555	68.4326	2	140.321
b2281	543	60.9118	0	0
b2282	978	479	5	50.1175
b2283	2727	2228	39	84.0436
b2284	1338	839	19	108.729
b2285	501	40.9449	0	0
b2286	1791	1292	65	241.549
b2287	663	164.095	8	234.072
b2288	444	25.6983	2	373.663
b2289	939	440	12	130.943
b2290	1218	719	29	193.653
b2291	600	103.706	4	185.187
b2292	1833	1334	1	3.59915
b2293	651	152.203	3	94.6356
b2294	495	38.8032	2	247.467
b2295	456	28.1035	0	0
b2296	1203	704	525	3580.49
b2297	2145	1646	194	565.884
b2298	1521	1022	0	0
b2299	543	60.9118	11	867.055
b2300	555	68.4326	8	561.284
b2301	645	146.29	0	0
b2302	648	149.243	0	0
b2303	363	15.6727	0	0
b2304	894	395	15	182.326
b2305	891	392	0	0
b2306	774	275	2	34.9183
b2307	717	218.002	2	44.0479
b2308	687	188.018	3	76.6087
b2309	783	284	9	152.153
b2310	783	284	2	33.8117
b2311	570	79.0173	4	243.049
b2312	1518	1019	14	65.9643
b2313	489	36.8111	3	391.289
b2314	663	164.095	5	146.295
b2315	1269	770	16	99.7665
b2316	915	416	71	819.446
b2317	660	161.116	1	29.8001
b2318	813	314	0	0
b2319	1014	515	9	83.9055
b2320	1137	638	23	173.086
b2321	996	497	16	154.568
b2322	1179	680	4	28.2427
b2323	1221	722	51	339.147
b2324	2007	1508	16	50.9418
b2325	279	10.9009	0	0
b2326	549	64.5658	3	223.087
b2327	810	311	3	46.3144
b2328	825	326	9	132.55
b2329	1086	587	17	139.048
b2330	933	434	27	298.696
b2331	552	66.4726	3	216.687
b2332	822	323	4	59.4583
b2333	540	59.1642	0	0
b2334	489	36.8111	0	0
b2335	513	45.7163	0	0
b2336	753	254	0	0
b4661	2646	2147	0	0
b2339	564	74.6286	0	0
b2340	486	35.8681	6	803.153
b2341	2145	1646	0	0
b2342	1311	812	1	5.91288
b2343	285	11.1465	0	0
b2344	1341	842	159	906.651
b2345	1059	560	2	17.1474
b2346	756	257	24	448.367
b2347	933	434	2	22.1256
b2348	75	6.25028	0	0
b2349	1158	659	4	29.1427
b2350	363	15.6727	0	0
b2351	921	422	45	511.983
b2352	1332	833	33	190.206
b2353	291	11.4031	0	0
b2354	441	25.1479	0	0
b2355	579	85.9688	0	0
b2356	270	10.5518	0	0
b2357	495	38.8032	0	0
b2358	708	209.003	0	0
b2359	363	15.6727	0	0
b2360	825	326	2	29.4556
b2361	537	57.4692	0	0
b2362	363	15.6727	0	0
b2363	306	12.0979	0	0
b4545	51	5.95604	0	0
b4501	201	8.47023	0	0
b4643	15	4.88695	0	0
b2364	936	437	1	10.9869
b2365	1338	839	0	0
b2366	1329	830	2	11.5693
b2367	1539	1040	0	0
b2368	1164	665	1	7.21994
b2369	615	117.399	8	327.177
b2370	3594	3095	14	21.7181
b2371	1146	647	1	7.4208
b2372	945	446	0	0
b2373	1695	1196	0	0
b2374	1251	752	1	6.38466
b2375	636	137.482	0	0
b2376	276	10.782	0	0
b2377	243	9.62572	0	0
b2378	921	422	3	34.1322
b4680	72	6.21209	0	0
b2379	1239	740	0	0
b2380	1698	1199	4	16.0176
b2381	735	236	2	40.6886
b2382	858	359	2	26.748
b2383	2496	1997	2	4.80847
b2384	1038	539	0	0
b2385	1086	587	0	0
b2386	1248	749	0	0
b2387	327	13.2192	0	0
b2388	966	467	4	41.1243
b2389	1257	758	0	0
b2390	327	13.2192	0	0
b2392	1239	740	3	19.4646
b2393	1203	704	49	334.179
b2394	1113	614	18	140.754
b2395	2190	1691	25	70.9826
b2396	76	6.26311	0	0
b2397	76	6.26311	0	0
b2398	345	14.3489	0	0
b2399	393	18.446	0	0
b2400	1416	917	217	1136.18
b2401	76	6.26311	0	0
b2402	76	6.26311	0	0
b2403	76	6.26311	0	0
b2404	76	6.26311	0	0
b2405	885	386	2	24.877
b2406	1257	758	0	0
b2407	834	335	0	0
b2408	765	266	0	0
b2409	927	428	2	22.4358
b2410	999	500	6	57.6151
b4546	219	8.9292	0	0
b2411	2016	1517	38	120.269
b2412	987	488	43	423.062
b2413	762	263	9	164.302
b2414	972	473	23	233.465
b2415	258	10.1192	0	0
b2416	1728	1229	751	2933.89
b2417	510	44.4593	90	9719.29
b2418	852	353	3	40.8039
b2419	375	16.6861	0	0
b2420	735	236	2	40.6886
b2421	912	413	2	23.2507
b2422	1098	599	0	0
b2423	876	377	0	0
b2424	834	335	0	0
b2425	1017	518	1	9.26884
b2426	792	293	20	327.731
b2427	858	359	0	0
b2428	897	398	2	24.1269
b2429	1425	926	0	0
b2430	1305	806	0	0
b2431	900	401	22	263.411
b2432	576	83.6041	1	57.4285
b2433	450	26.8585	0	0
b2434	426	22.6627	0	0
b2435	870	371	9	116.473
b2436	900	401	8	95.7857
b2437	1053	554	0	0
b2438	501	40.9449	0	0
b2439	660	161.116	1	29.8001
b2440	888	389	2	24.6851
b2441	1362	863	7	38.9442
b2442	1209	710	8	54.0987
b2443	642	143.344	0	0
b2444	246	9.72054	0	0
b2445	369	16.165	0	0
b2446	417	21.3604	0	0
b2447	594	98.4446	0	0
b2448	378	16.9581	0	0
b2449	393	18.446	0	0
b2450	810	311	1	15.4381
b2451	1404	905	0	0
b2452	1227	728	0	0
b2453	1188	689	0	0
b2454	837	338	0	0
b2455	1404	905	0	0
b2456	288	11.2734	0	0
b2457	294	11.5358	0	0
b2458	1017	518	0	0
b2459	804	305	0	0
b2460	702	203.005	0	0
b2461	480	34.082	0	0
b2462	336	13.7623	0	0
b2463	2280	1781	10	26.9582
b2464	951	452	0	0
b2465	2004	1505	2	6.38041
b2466	1044	545	0	0
b2467	576	83.6041	2	114.857
b2468	1980	1481	1	3.2419
b2469	1701	1202	5	19.972
b2470	3114	2615	6	11.0163
b4606	60	6.06385	0	0
b2471	357	15.2072	0	0
b2472	1128	629	27	206.095
b4547	201	8.47023	0	0
b2473	699	200.007	3	72.0164
b2474	2016	1517	8	25.3198
b2475	864	365	9	118.387
b2476	714	215.002	3	66.9937
b2477	1035	536	32	286.642
b2478	879	380	70	884.443
b2479	573	81.2865	10	590.659
b2480	471	31.6352	0	0
b2481	618	120.213	0	0
b2482	2019	1520	0	0
b2483	948	449	0	0
b2484	1440	941	0	0
b2485	651	152.203	0	0
b2486	1581	1082	1	4.43739
b2487	1668	1169	1	4.10715
b2488	546	62.7123	0	0
b2489	759	260	0	0
b2490	414	20.9541	0	0
b2491	2013	1514	0	0
b2492	849	350	2	27.4358
b2493	1062	563	7	59.696
b2494	1464	965	12	59.7048
b2495	360	15.4367	0	0
b2496	702	203.005	13	307.462
b2497	1290	791	13	78.9082
b2498	627	128.777	52	1938.75
b2499	1038	539	5	44.5386
b2500	639	140.408	4	136.78
b2501	2067	1568	24	73.4887
b2502	1542	1043	11	50.6365
b2503	2244	1745	2	5.50288
b2504	192	8.25831	0	0
b2505	519	48.3653	0	0
b2506	540	59.1642	0	0
b2507	1578	1079	119	529.518
b2508	1467	968	81	401.758
b2509	1371	872	43	236.759
b2510	216	8.84923	0	0
b2511	1473	974	111	547.166
b2512	1179	680	38	268.306
b2513	621	123.049	11	429.209
b2514	1275	776	56	346.483
b2515	1119	620	60	464.638
b2516	1014	515	19	177.134
b2517	1155	656	27	197.613
b2518	432	23.6063	0	0
b2519	2313	1814	5	13.2339
b2520	4962	4463	20	21.5158
b2521	846	347	9	124.528
b2522	777	278	7	120.895
b2523	1284	785	13	79.5113
b2524	201	8.47023	0	0
b2525	336	13.7623	0	0
b2526	1851	1352	35	124.293
b2527	516	47.0179	4	408.463
b2528	324	13.047	0	0
b2529	387	17.824	0	0
b2530	1215	716	182	1220.43
b2531	489	36.8111	5	652.148
b2532	741	242	12	238.079
b2533	804	305	116	1826.05
b2534	855	356	0	0
b2535	1281	782	2	12.2794
b2536	1140	641	6	44.9416
b2537	891	392	1	12.2481
b4706	66	6.13712	0	0
b2538	1362	863	0	0
b2539	519	48.3653	0	0
b2540	321	12.8791	0	0
b2541	813	314	0	0
b2542	1203	704	1	6.81997
b2543	423	22.2141	0	0
b2544	873	374	1	12.8376
b2545	1062	563	1	8.52799
b2546	999	500	0	0
b2547	1512	1013	0	0
b2548	984	485	1	9.89951
b2549	3282	2783	1	1.72521
b2550	1194	695	1	6.90829
b2551	1254	755	74	470.587
b2552	1191	692	13	90.1971
b2553	339	13.9528	0	0
b2554	1335	836	0	0
b2555	714	215.002	6	133.987
b2556	1428	929	6	31.0092
b2557	3888	3389	42	59.5022
b2558	1557	1058	9	40.8425
b2559	504	42.0749	1	114.112
b2560	636	137.482	1	34.9229
b2561	849	350	5	68.5894
b2562	261	10.224	0	0
b4687	81	6.32814	0	0
b2563	381	17.2382	0	0
b2564	732	233	9	185.456
b2565	729	230.001	4	83.5
b2566	906	407	39	460.072
b2567	681	182.027	28	738.544
b2568	975	476	64	645.548
b2569	1800	1301	89	328.449
b2570	480	34.082	0	0
b2571	957	458	12	125.797
b2572	651	152.203	9	283.907
b2573	576	83.6041	16	918.857
b2574	1623	1124	0	0
b2575	738	239	2	40.1779
b2576	1335	836	26	149.322
b2577	882	383	0	0
b2578	588	93.3306	0	0
b2579	384	17.5267	0	0
b2580	690	191.014	4	100.543
b2581	1038	539	18	160.339
b2582	420	21.7802	0	0
b2583	699	200.007	4	96.0219
b2584	2661	2162	8	17.766
b2585	1356	857	59	330.542
b2586	324	13.047	0	0
b2587	1299	800	143	858.225
b2588	120	6.88922	0	0
b2589	2904	2405	21.7647	43.4503
b2590	76	6.26311	0	0
b2591	1542	1043	0	0
b2592	2574	2075	77	178.167
b2593	732	233	10	206.062
b2594	981	482	36	358.6
b2595	738	239	41	823.646
b2597	342	14.1482	0	0
b2598	48	5.92009	0	0
b2599	1161	662	29	210.327
b2600	1122	623	8	61.6534
b2601	1071	572	7	58.7567
b2602	366	15.9154	0	0
b2603	519	48.3653	2	198.541
b2604	1227	728	5	32.9757
b2605	483	34.9588	1	137.341
b2606	348	14.5549	0	0
b2607	768	269	677	12083.5
b2608	549	64.5658	149	11080
b2609	249	9.81725	0	0
b2610	1362	863	45	250.355
b2611	792	293	10	163.866
b4461	1287	788	13	79.2086
b2614	594	98.4446	23	1121.74
b2615	879	380	8	101.079
b2616	1662	1163	17	70.1818
b2617	342	14.1482	0	0
b2618	291	11.4031	0	0
b2619	477	33.2366	0	0
b2620	483	34.9588	1	137.341
b2621	363	15.6727	0	0
b2622	1242	743	13	84.0059
b2623	957	458	2	20.9662
b2624	213	8.77069	0	0
b2625	1410	911	0	0
b2626	627	128.777	0	0
b2627	2190	1691	2	5.67861
b2628	1617	1118	7	30.0616
b2629	264	10.331	0	0
b2630	1074	575	12	100.2
b2631	372	16.4218	0	0
b2632	864	365	1	13.1541
b2633	822	323	0	0
b2634	702	203.005	2	47.3018
b2635	237	9.44154	0	0
b2636	444	25.6983	0	0
b2637	468	30.877	0	0
b2638	153	7.45333	0	0
b2641	1017	518	1	9.26884
b2642	1704	1205	1	3.98445
b4644	273	10.6657	0	0
b2643	459	28.7601	0	0
b2644	483	34.9588	0	0
b4548	201	8.47023	0	0
b2645	318	12.7153	0	0
b2646	330	13.3957	0	0
b4645	14	4.77337	0	0
b2647	4581	4082	0	0
b2648	240	9.53274	0	0
b2650	1374	875	0	0
b2652	76	6.26311	0	0
b4462	2253	1754	1	2.73732
b2659	978	479	1	10.0235
b2660	1269	770	0	0
b2661	1449	950	1	5.05396
b2662	1281	782	0	0
b2663	1401	902	0	0
b2664	663	164.095	0	0
b2665	450	26.8585	0	0
b2666	159	7.56646	0	0
b2667	300	11.8104	0	0
b2668	525	51.202	2	187.542
b2669	405	19.811	0	0
b2670	450	26.8585	1	178.761
b2671	345	14.3489	0	0
b2672	330	13.3957	0	0
b2673	246	9.72054	0	0
b2674	411	20.5608	0	0
b2675	2145	1646	11	32.0862
b2676	960	461	3	31.2446
b2677	1203	704	252	1718.63
b2678	1065	566	19	161.173
b2679	993	494	71	690.06
b2681	1178	679	4	28.2843
b2682	738	239	24	482.135
b2683	336	13.7623	0	0
b2684	531	54.2343	8	708.225
b2685	1173	674	9	64.1118
b2686	1539	1040	4	18.4664
b2687	516	47.0179	14	1429.62
b2688	1557	1058	91	412.963
b2689	429	23.1265	0	0
b2690	567	76.7977	3	187.555
b2691	77	6.27601	0	0
b2692	77	6.27601	0	0
b2693	77	6.27601	0	0
b2694	77	6.27601	0	0
b2695	93	6.49021	0	0
b2696	186	8.12297	0	0
b2697	2631	2132	267	601.284
b2698	501	40.9449	0	0
b2699	1062	563	55	469.04
b2700	498	39.8547	2	240.938
b2701	1086	587	8	65.4346
b2702	564	74.6286	0	0
b2703	960	461	0	0
b2704	372	16.4218	0	0
b2705	780	281	0	0
b2706	360	15.4367	0	0
b2707	774	275	4	69.8365
b2708	966	467	8	82.2486
b2709	1515	1016	4	18.9026
b2710	1440	941	0	0
b2711	1134	635	0	0
b2712	2253	1754	3	8.21196
b2713	528	52.6932	0	0
b2714	1011	512	0	0
b2715	1458	959	1	5.00653
b2716	1425	926	0	0
b2717	471	31.6352	0	0
b2718	411	20.5608	0	0
b2719	768	269	0	0
b2720	543	60.9118	0	0
b2721	1710	1211	0	0
b2722	924	425	0	0
b2723	1827	1328	0	0
b2724	612	114.607	0	0
b2725	462	29.4405	0	0
b2726	351	14.7665	0	0
b2727	873	374	0	0
b2728	273	10.6657	0	0
b2729	1122	623	0	0
b2730	1011	512	0	0
b2731	2079	1580	4	12.1551
b2732	354	14.9839	0	0
b2733	2562	2063	33	76.8016
b2734	657	158.14	0	0
b2735	768	269	0	0
b2736	909	410	0	0
b2737	1167	668	1	7.18752
b2738	639	140.408	0	0
b2739	777	278	0	0
b2740	1365	866	0	0
b2741	993	494	11	106.911
b2742	1140	641	2	14.9805
b2743	627	128.777	2	74.5673
b2744	762	263	9	164.302
b2745	1050	551	13	113.278
b2746	480	34.082	0	0
b2747	711	212.003	3	67.9415
b2748	312	12.3992	0	0
b2749	324	13.047	0	0
b2750	606	109.099	0	0
b2751	1428	929	0	0
b2752	909	410	0	0
b2753	1038	539	0	0
b2754	285	11.1465	0	0
b2755	918	419	2	22.9177
b2756	600	103.706	0	0
b2757	675	176.042	0	0
b2758	1092	593	0	0
b2759	483	34.9588	0	0
b2760	1509	1010	0	0
b2761	2667	2168	1	2.2146
b2762	735	236	0	0
b2763	1713	1214	5	19.7745
b2764	1800	1301	1	3.69044
