target_id	length	eff_length	est_counts	tpm
b1827	792	293	27	377.9
b1828	1374	875	0	0
b1829	882	383	29	310.513
b1830	2049	1550	109	288.387
b1831	699	200.007	129	2645
b1832	498	39.8547	15	1543.45
b1833	1284	785	5	26.1205
b1834	2634	2135	14	26.8913
b1835	1440	941	13	56.6545
b1836	237	9.44154	0	0
b1837	192	8.25831	0	0
b1838	657	158.14	2	51.8644
b1839	342	14.1482	0	0
b1840	873	374	12	131.58
b1841	375	16.6861	0	0
b1842	231	9.26429	0	0
b1843	657	158.14	3	77.7966
b1844	663	164.095	2	49.9822
b1845	2061	1562	6	15.7526
b1846	660	161.116	2	50.9065
b1847	357	15.2072	0	0
b1848	291	11.4031	0	0
b1849	1179	680	1	6.03076
b1850	642	143.344	5	143.044
b1851	1812	1313	7	21.8632
b1852	1476	977	51	214.07
b1853	870	371	6	66.3221
b1854	1443	944	24	104.261
b1855	972	473	21	182.07
b1856	1323	824	19	94.5599
b1857	933	434	29	274.024
b1858	756	257	5	79.7843
b1859	786	287	4	57.1556
b1860	1011	512	11	88.1056
b1861	612	114.607	9	322.043
b4677	66	6.13712	0	0
b1862	603	106.387	0	0
b1863	522	49.7597	10	824.144
b1864	741	242	96	1626.81
b1865	453	27.47	2	298.574
b1866	1773	1274	134	431.336
b1867	567	76.7977	3	160.197
b1868	819	320	1	12.8154
b1869	396	18.7715	0	0
b1870	744	245	10	167.384
b1871	972	473	14	121.38
b1872	2430	1931	0	0
b1873	1101	602	0	0
b1874	747	248	4	66.1438
b1875	567	76.7977	7	373.793
b1876	1734	1235	112	371.905
b1877	489	36.8111	0	0
b1878	393	18.446	0	0
b1879	2079	1580	1	2.59552
b1880	1149	650	0	0
b1881	645	146.29	0	0
b1882	390	18.1303	0	0
b1883	1050	551	0	0
b1884	861	362	0	0
b1885	1602	1103	0	0
b1886	1662	1163	0	0
b1887	504	42.0749	0	0
b1888	1965	1466	0	0
b1889	927	428	0	0
b1890	888	389	0	0
b1891	579	85.9688	0	0
b1892	351	14.7665	0	0
b1893	504	42.0749	2.5	243.668
b1894	276	10.782	0	0
b1895	429	23.1265	0	0
b1896	1425	926	1	4.42863
b1897	801	302	0	0
b4460	987	488	0	0
b1900	1515	1016	3	12.109
b1901	990	491	0	0
b1902	504	42.0749	3	292.401
b4537	252	9.91589	0	0
b4663	87	6.40809	0	0
b1904	324	13.047	0	0
b1905	498	39.8547	3	308.69
b1906	240	9.53274	0	0
b1907	1212	713	12	69.0196
b1908	666	167.078	3	73.6348
b1909	87	6.40809	0	0
b1910	74	6.23749	0	0
b1911	76	6.26311	0	0
b1912	549	64.5658	5	317.576
b1913	1833	1334	5	15.3707
b1914	657	158.14	15	388.983
b1915	225	9.09363	0	0
b1916	723	224.001	12	219.691
b1917	753	254	2	32.2907
b1918	669	170.064	1	24.114
b1919	987	488	6	50.4211
b1920	801	302	6	81.4751
b1921	552	66.4726	0	0
b1922	720	221.001	1	18.5561
b1923	1497	998	6	24.6548
b1924	1407	908	0	0
b1925	411	20.5608	0	0
b1926	366	15.9154	0	0
b1927	1488	989	2	8.29305
b1928	414	20.9541	0	0
b1929	1206	707	5	29.0022
b1930	234	9.35207	0	0
b1931	669	170.064	0	0
b1932	480	34.082	0	0
b4495	1125	626	0	0
b1936	162	7.62437	0	0
b1937	315	12.5554	0	0
b1938	1659	1160	0	0
b1939	996	497	0	0
b1940	687	188.018	0	0
b1941	1374	875	0	0
b1942	444	25.6983	0	0
b1943	1128	629	1	6.51974
b1944	465	30.1458	0	0
b1945	1005	506	0	0
b1946	414	20.9541	0	0
b1947	366	15.9154	0	0
b1948	738	239	0	0
b1949	270	10.5518	0	0
b1950	786	287	0	0
b1951	624	125.904	0	0
b1952	189	8.19007	0	0
b1953	228	9.17816	0	0
b1955	816	317	1	12.9366
b1956	1695	1196	2	6.85772
b1957	183	8.05699	0	0
b1958	918	419	1	9.78739
b1959	921	422	2	19.4356
b1960	471	31.6352	0	0
b1961	1419	920	11	49.0327
b1962	696	197.009	5	104.079
b1963	366	15.9154	0	0
b4496	1194	695	2	11.8012
b1967	852	353	0	0
b1968	1359	860	8	38.1481
b1969	672	173.052	3	71.0928
b1970	414	20.9541	0	0
b1971	1005	506	1	8.10458
b1972	636	137.482	0	0
b1973	651	152.203	3	80.8314
b1974	531	54.2343	0	0
b1975	90	6.44887	0	0
b1976	798	299	4	54.8617
b1977	76	6.26311	0	0
b1978	7077	6578	8	4.98743
b4497	1053	554	1	7.40237
b1981	1317	818	7	35.0934
b1982	1455	956	26	111.531
b1983	717	218.002	55	1034.63
b1984	76	6.26311	0	0
b1985	1488	989	2	8.29305
b1986	76	6.26311	0	0
b1987	951	452	1	9.07282
b1988	918	419	0	0
b1989	76	6.26311	0	0
b1990	933	434	4	37.7965
b1991	1080	581	2	14.1167
b1992	744	245	0	0
b1993	546	62.7123	1	65.3926
b4639	87	6.40809	0	0
b1994	1017	518	3.21429	25.4469
b4640	534	55.826	0	0
b4641	159	7.56646	0	0
b4582	509	44.0501	0	0
b1996	906	407	1.59242	16.0451
b1997	366	15.9154	0	0
b1999	552	66.4726	0	0
b2000	3120	2621	4	6.25855
b2001	1533	1034	2	7.93214
b2002	447	26.2683	0	0
b2003	222	9.01066	0	0
b2004	369	16.165	0	0
b2005	375	16.6861	0	0
b2006	168	7.743	0	0
b4642	129	7.03401	0	0
b4538	186	8.12297	0	0
b2007	330	13.3957	0	0
b2008	1059	560	2	14.6461
b2009	474	32.4213	0	0
b2010	1167	668	0	0
b2011	1428	929	14	61.8007
b2012	228	9.17816	0	0
b2013	1059	560	1	7.32306
b2014	1359	860	299	1425.78
b4678	63	6.10029	0	0
b2015	930	431	1	9.51489
b2016	825	326	9	113.215
b4539	255	10.0165	0	0
b2017	252	9.91589	0	0
b2018	51	5.95604	0	0
b2019	900	401	5	51.1336
b2020	1305	806	3	15.264
b2021	1071	572	0	0
b2022	1068	569	2	14.4145
b2023	591	95.8682	2	85.5532
b2024	738	239	0	0
b2025	777	278	3	44.2545
b2026	612	114.607	1	35.7826
b2027	981	482	106	901.861
b2028	1167	668	2	12.2782
b2029	1407	908	239	1079.43
b4571	795	296	39	540.323
b2030	1017	518	14.6429	115.925
b2032	1119	620	34	224.889
b2033	591	95.8682	11	470.542
b2034	993	494	18	149.426
b2035	1167	668	11	67.53
b2036	1104	605	23	155.903
b2037	1248	749	42	229.958
b2038	558	70.4455	8	465.712
b2039	882	383	40	428.294
b2040	900	401	67	685.19
b2041	1086	587	118	824.375
b2042	894	395	50	519.103
b2043	1395	896	1	4.57691
b2044	1221	722	0	0
b2045	1281	782	0	0
b2046	1479	980	0	0
b2047	1395	896	0	0
b2048	1371	872	0	0
b2049	1437	938	0	0
b2050	1224	725	0	0
b2051	480	34.082	0	0
b2052	966	467	0	0
b2053	1122	623	1	6.58253
b2054	549	64.5658	0	0
b2055	747	248	0	0
b2056	1218	719	0	0
b2057	1218	719	0	0
b2058	489	36.8111	0	0
b2059	840	341	0	0
b2060	2163	1664	1	2.46449
b2061	444	25.6983	0	0
b2062	1140	641	0	0
b2063	1584	1085	9	34.0168
b2064	1854	1355	27	81.7157
b2065	582	88.3792	8	371.211
b2066	642	143.344	36	1029.92
b2067	3318	2819	5	7.27371
b2068	849	350	0	0
b2069	1353	854	19	91.2382
b2070	1947	1448	1	2.83212
b2071	462	29.4405	0	0
b2072	762	263	0	0
b2073	660	161.116	0	0
b4667	60	6.06385	0	0
b4668	57	6.02773	0	0
b2074	1248	749	2	10.9504
b2075	3123	2624	2	3.1257
b2076	3078	2579	1	1.59012
b2077	1416	917	1	4.4721
b2078	1404	905	1	4.5314
b2079	723	224.001	8	146.461
b2080	333	13.5766	0	0
b2081	1362	863	62	294.62
b2082	219	8.9292	0	0
b2083	213	8.77069	0	0
b2085	318	12.7153	0	0
b2086	900	401	1	10.2267
b4498	774	275	5	74.5621
b2088	300	11.8104	0	0
b2089	867	368	0.4	4.45752
b2091	1041	542	11	83.2289
b2092	1356	857	20	95.704
b2093	285	11.1465	0	0
b2094	453	27.47	0	0
b2095	1263	764	40	214.708
b2096	855	356	32	368.622
b2097	1053	554	1	7.40237
b2098	1278	779	0	0
b2099	1005	506	0	0
b2100	966	467	0	0
b2101	747	248	2	33.0719
b2102	819	320	2	25.6307
b2103	801	302	0	0
b2104	789	290	4	56.5644
b2105	273	10.6657	0	0
b2106	825	326	2	25.159
b2107	339	13.9528	0	0
b2108	1035	536	0	0
b2109	2481	1982	0	0
b2110	720	221.001	0	0
b2111	543	60.9118	0	0
b2112	282	11.0223	0	0
b2113	1110	611	21	140.948
b2114	2034	1535	117	312.578
b4499	3795	3296	3	3.73263
b2118	3633	3134	5	6.54262
b4541	318	12.7153	0	0
b2119	1089	590	0	0
b2120	2280	1781	1	2.30259
b2121	1137	638	1	6.42777
b2122	2001	1502	0	0
b2123	462	29.4405	0	0
b2124	471	31.6352	0	0
b2125	720	221.001	3	55.6682
b2126	1686	1187	2	6.90971
b2127	732	233	2	35.2009
b4542	108	6.70564	0	0
b2128	732	233	0	0
b2129	927	428	0	0
b2130	1158	659	0	0
b2131	918	419	0	0
b2132	2298	1799	15	34.1933
b2133	1716	1217	5	16.8485
b2134	933	434	18	170.084
b2135	588	93.3306	0	0
b2136	579	85.9688	0	0
b2137	762	263	0	0
b2139	1437	938	2	8.74396
b4679	84	6.36785	0	0
b2140	948	449	2	18.2669
b2141	399	19.1073	0	0
b2142	696	197.009	0	0
b2143	885	386	5	53.1207
b2144	720	221.001	4	74.2243
b2145	240	9.53274	0	0
b2146	1239	740	3	16.6253
b2147	1236	737	1	5.56434
b2148	1011	512	0	0
b2149	1521	1022	5	20.0632
b2150	999	500	3	24.6055
b2151	1041	542	1	7.56627
b2152	1158	659	1	6.22294
b2153	669	170.064	11	265.254
b2154	837	338	3	36.3987
b2155	1992	1493	20	54.9352
b2156	1470	971	37	156.266
b2157	882	383	8	85.6588
b2158	1050	551	0	0
b2159	858	359	10	114.232
b2160	1089	590	10	69.507
b2161	1251	752	0	0
b2162	942	443	0	0
b2163	660	161.116	0	0
b2164	1251	752	1	5.45335
b2165	939	440	0	0
b2166	942	443	1	9.25715
b2167	1692	1193	20	68.7496
b2168	939	440	13	121.163
b2169	1131	632	23	149.242
b2170	1182	683	1	6.00427
b4502	255	10.0165	0	0
b2171	573	81.2865	60	3027.01
b2172	1467	968	3	12.7094
b2173	987	488	19	159.667
b2174	714	215.002	24	457.772
b2175	567	76.7977	55	2936.94
b2176	1557	1058	3	11.6283
b2177	1815	1316	3	9.34859
b2178	1095	596	1	6.88073
b2179	1026	527	0	0
b2180	1590	1091	4	15.0354
b2181	345	14.3489	0	0
b2182	1191	692	16	94.8189
b2183	696	197.009	7	145.711
b2184	1761	1262	6	19.4972
b2185	285	11.1465	0	0
b2186	1008	509	32	257.818
b2187	228	9.17816	0	0
b2188	1761	1262	25	81.2384
b2189	77	6.27601	0	0
b2190	2592	2093	0	0
b2192	1017	518	14.6429	115.925
b2193	648	149.243	1	27.4782
b2194	1053	554	4	29.6095
b2195	558	70.4455	0	0
b2196	1944	1445	2	5.67601
b2197	480	34.082	0	0
b2198	210	8.69356	0	0
b2199	738	239	2	34.3173
b2200	663	164.095	0	0
b2201	624	125.904	2	65.1434
b2202	603	106.387	1	38.5472
b2203	450	26.8585	0	0
b2204	864	365	0	0
b2205	696	197.009	0	0
b2206	2487	1988	3	6.1885
b2207	264	10.331	0	0
b2208	495	38.8032	1	105.685
b2209	489	36.8111	1	111.404
b2210	1647	1148	11	39.2945
b2211	1644	1145	20	71.6317
b2212	651	152.203	0	0
b2213	1065	566	1	7.24543
b2214	1056	557	6	44.175
b2215	1104	605	1577	10689.5
b2216	2673	2174	39	73.5675
b2217	651	152.203	16	431.101
b2218	2850	2351	27	47.0969
b2219	1827	1328	1	3.08804
b2220	1386	887	0	0
b2221	663	164.095	0	0
b2222	651	152.203	0	0
b2223	1323	824	0	0
b2224	1185	686	0	0
b2225	777	278	0	0
b2226	1650	1151	0	0
b4500	4605	4106	1	0.998762
b2229	624	125.904	0	0
b2230	1689	1190	2	6.8923
b2231	2628	2129	172	331.309
b2232	723	224.001	20	366.152
b2233	3753	3254	1	1.26027
b2234	2286	1787	259	594.369
b2235	1131	632	76	493.148
b2236	255	10.0165	0	0
b2237	651	152.203	2	53.8876
b2238	243	9.62572	0	0
b2239	1077	578	2	14.19
b2240	1359	860	2	9.53701
b2241	1629	1130	0	0
b2242	1260	761	0	0
b2243	1191	692	0	0
b2244	900	401	0	0
b4543	186	8.12297	0	0
b2245	804	305	1	13.4456
b2246	1290	791	0	0
b2247	1206	707	1	5.80045
b2248	783	284	0	0
b2249	1203	704	11	64.0768
b2250	543	60.9118	2	134.651
b2251	426	22.6627	0	0
b2252	603	106.387	0	0
b2253	1140	641	2	12.7954
b2254	969	470	0	0
b2255	1983	1484	0	0
b2256	891	392	0	0
b2257	1653	1154	0	0
b4544	336	13.7623	0	0
b2258	387	17.824	0	0
b2259	267	10.4402	0	0
b2260	1356	857	4	19.1408
b2261	963	464	13	114.896
b2262	858	359	6	68.539
b2263	759	260	1	15.7728
b2264	1671	1172	9	31.4917
b2265	1296	797	13	66.8907
b2266	306	12.0979	0	0
b2267	462	29.4405	0	0
b2268	918	419	10	97.8739
b2269	1212	713	0	0
b2270	1728	1229	1	3.33679
b2271	972	473	0	0
b2272	504	42.0749	0	0
b2273	717	218.002	0	0
b2274	423	22.2141	0	0
b2275	849	350	0	0
b2276	1458	959	22	94.0773
b2277	1530	1031	5	19.888
b2278	1842	1343	11	33.589
b2279	303	11.9525	0	0
b2280	555	68.4326	0	0
b2281	543	60.9118	3	201.976
b2282	978	479	5	42.8071
b2283	2727	2228	42	77.3063
b2284	1338	839	24	117.309
b2285	501	40.9449	1	100.157
b2286	1791	1292	134	425.327
b2287	663	164.095	20	499.822
b2288	444	25.6983	0	0
b2289	939	440	11	102.523
b2290	1218	719	27	153.998
b2291	600	103.706	2	79.0874
b2292	1833	1334	2	6.1483
b2293	651	152.203	7	188.607
b2294	495	38.8032	3	317.055
b2295	456	28.1035	2	291.843
b2296	1203	704	628	3658.2
b2297	2145	1646	245	610.404
b2298	1521	1022	0	0
b2299	543	60.9118	26	1750.46
b2300	555	68.4326	6	359.558
b2301	645	146.29	2	56.0657
b2302	648	149.243	0	0
b2303	363	15.6727	0	0
b2304	894	395	12	124.585
b2305	891	392	1	10.4615
b2306	774	275	0	0
b2307	717	218.002	1	18.8114
b2308	687	188.018	4	87.2453
b2309	783	284	4	57.7594
b2310	783	284	3	43.3195
b2311	570	79.0173	1	51.899
b2312	1518	1019	14	56.3423
b2313	489	36.8111	2	222.808
b2314	663	164.095	5	124.955
b2315	1269	770	22	117.169
b2316	915	416	79	778.78
b2317	660	161.116	1	25.4533
b2318	813	314	3	39.1807
b2319	1014	515	8	63.7035
b2320	1137	638	25	160.694
b2321	996	497	19	156.775
b2322	1179	680	6	36.1846
b2323	1221	722	60	340.796
b2324	2007	1508	26	70.7054
b2325	279	10.9009	0	0
b2326	549	64.5658	5	317.576
b2327	810	311	3	39.5587
b2328	825	326	8	100.636
b2329	1086	587	9	62.876
b2330	933	434	51	481.905
b2331	552	66.4726	0	0
b2332	822	323	0	0
b2333	540	59.1642	0	0
b2334	489	36.8111	0	0
b2335	513	45.7163	0	0
b2336	753	254	0	0
b4661	2646	2147	3	5.7302
b2339	564	74.6286	0	0
b2340	486	35.8681	3	343
b2341	2145	1646	2	4.98289
b2342	1311	812	1	5.05039
b2343	285	11.1465	0	0
b2344	1341	842	193	939.996
b2345	1059	560	2	14.6461
b2346	756	257	25	398.922
b2347	933	434	0	0
b2348	75	6.25028	0	0
b2349	1158	659	20	124.459
b2350	363	15.6727	0	0
b2351	921	422	34	330.406
b2352	1332	833	48	236.307
b2353	291	11.4031	0	0
b2354	441	25.1479	0	0
b2355	579	85.9688	0	0
b2356	270	10.5518	0	0
b2357	495	38.8032	0	0
b2358	708	209.003	0	0
b2359	363	15.6727	0	0
b2360	825	326	1	12.5795
b2361	537	57.4692	0	0
b2362	363	15.6727	0	0
b2363	306	12.0979	0	0
b4545	51	5.95604	0	0
b4501	201	8.47023	0	0
b4643	15	4.88695	0	0
b2364	936	437	0	0
b2365	1338	839	0	0
b2366	1329	830	0	0
b2367	1539	1040	0	0
b2368	1164	665	0	0
b2369	615	117.399	17	593.837
b2370	3594	3095	16	21.2002
b2371	1146	647	0	0
b2372	945	446	0	0
b2373	1695	1196	1	3.42886
b2374	1251	752	1	5.45335
b2375	636	137.482	0	0
b2376	276	10.782	0	0
b2377	243	9.62572	0	0
b2378	921	422	2	19.4356
b4680	72	6.21209	0	0
b2379	1239	740	0	0
b2380	1698	1199	4	13.6811
b2381	735	236	4	69.507
b2382	858	359	2	22.8463
b2383	2496	1997	2	4.10708
b2384	1038	539	0	0
b2385	1086	587	0	0
b2386	1248	749	0	0
b2387	327	13.2192	0	0
b2388	966	467	6	52.6884
b2389	1257	758	1	5.41018
b2390	327	13.2192	0	0
b2392	1239	740	2	11.0836
b2393	1203	704	112	652.418
b2394	1113	614	18.3333	122.449
b2395	2190	1691	30	72.7543
b2396	76	6.26311	0	0
b2397	76	6.26311	0	0
b2398	345	14.3489	0	0
b2399	393	18.446	0	0
b2400	1416	917	276	1234.3
b2401	76	6.26311	0	0
b2402	76	6.26311	0	0
b2403	76	6.26311	0	0
b2404	76	6.26311	0	0
b2405	885	386	1	10.6241
b2406	1257	758	0	0
b2407	834	335	0	0
b2408	765	266	0	0
b2409	927	428	3	28.7447
b2410	999	500	8	65.6147
b4546	219	8.9292	0	0
b2411	2016	1517	37	100.022
b2412	987	488	54	453.79
b2413	762	263	12	187.114
b2414	972	473	22	190.74
b2415	258	10.1192	0	0
b2416	1728	1229	1098	3663.8
b2417	510	44.4593	115	10607.6
b2418	852	353	1	11.6173
b2419	375	16.6861	0	0
b2420	735	236	3	52.1302
b2421	912	413	4	39.7183
b2422	1098	599	2	13.6925
b2423	876	377	0	0
b2424	834	335	0	0
b2425	1017	518	0	0
b2426	792	293	19	265.93
b2427	858	359	1	11.4232
b2428	897	398	3	30.9114
b2429	1425	926	2	8.85727
b2430	1305	806	1	5.08798
b2431	900	401	17	173.854
b2432	576	83.6041	1	49.0516
b2433	450	26.8585	0	0
b2434	426	22.6627	0	0
b2435	870	371	8	88.4294
b2436	900	401	4	40.9069
b2437	1053	554	2	14.8047
b2438	501	40.9449	0	0
b2439	660	161.116	0	0
b2440	888	389	1	10.5422
b2441	1362	863	6	28.5116
b2442	1209	710	4	23.1038
b2443	642	143.344	1	28.6088
b2444	246	9.72054	0	0
b2445	369	16.165	0	0
b2446	417	21.3604	0	0
b2447	594	98.4446	0	0
b2448	378	16.9581	0	0
b2449	393	18.446	0	0
b2450	810	311	4	52.7449
b2451	1404	905	0	0
b2452	1227	728	2	11.2663
b2453	1188	689	2	11.904
b2454	837	338	0	0
b2455	1404	905	0	0
b2456	288	11.2734	0	0
b2457	294	11.5358	0	0
b2458	1017	518	0	0
b2459	804	305	0	0
b2460	702	203.005	0	0
b2461	480	34.082	0	0
b2462	336	13.7623	0	0
b2463	2280	1781	10	23.0259
b2464	951	452	1	9.07282
b2465	2004	1505	1	2.72486
b2466	1044	545	0	0
b2467	576	83.6041	2	98.1032
b2468	1980	1481	1	2.76902
b2469	1701	1202	8	27.2939
b2470	3114	2615	3	4.70468
b4606	60	6.06385	0	0
b2471	357	15.2072	0	0
b2472	1128	629	30	195.592
b4547	201	8.47023	0	0
b2473	699	200.007	0	0
b2474	2016	1517	7	18.9231
b2475	864	365	14	157.295
b2476	714	215.002	7	133.517
b2477	1035	536	46	351.944
b2478	879	380	71	766.224
b2479	573	81.2865	9	454.051
b2480	471	31.6352	0	0
b2481	618	120.213	0	0
b2482	2019	1520	0	0
b2483	948	449	0	0
b2484	1440	941	0	0
b2485	651	152.203	0	0
b2486	1581	1082	3	11.3704
b2487	1668	1169	0	0
b2488	546	62.7123	0	0
b2489	759	260	0	0
b2490	414	20.9541	0	0
b2491	2013	1514	1	2.70866
b2492	849	350	0	0
b2493	1062	563	9	65.5564
b2494	1464	965	10	42.4965
b2495	360	15.4367	0	0
b2496	702	203.005	21	424.221
b2497	1290	791	13	67.3981
b2498	627	128.777	87	2770.53
b2499	1038	539	3	22.8251
b2500	639	140.408	3	87.6214
b2501	2067	1568	21	54.923
b2502	1542	1043	20	78.6369
b2503	2244	1745	1	2.35009
b2504	192	8.25831	0	0
b2505	519	48.3653	0	0
b2506	540	59.1642	1	69.3141
b2507	1578	1079	102	387.668
b2508	1467	968	60	254.189
b2509	1371	872	44	206.927
b2510	216	8.84923	0	0
b2511	1473	974	148	623.137
b2512	1179	680	56	337.722
b2513	621	123.049	31	1033.15
b2514	1275	776	70	369.928
b2515	1119	620	59	390.248
b2516	1014	515	32	254.814
b2517	1155	656	34	212.547
b2518	432	23.6063	0	0
b2519	2313	1814	2	4.52141
b2520	4962	4463	31	28.485
b2521	846	347	7	82.7274
b2522	777	278	7	103.26
b2523	1284	785	10	52.241
b2524	201	8.47023	0	0
b2525	336	13.7623	0	0
b2526	1851	1352	46	139.528
b2527	516	47.0179	4	348.881
b2528	324	13.047	0	0
b2529	387	17.824	0	0
b2530	1215	716	176	1008.05
b2531	489	36.8111	1	111.404
b2532	741	242	13	220.297
b2533	804	305	141	1895.83
b2534	855	356	0	0
b2535	1281	782	5	26.2207
b2536	1140	641	12	76.7722
b2537	891	392	4	41.8461
b4706	66	6.13712	0	0
b2538	1362	863	0	0
b2539	519	48.3653	0	0
b2540	321	12.8791	0	0
b2541	813	314	0	0
b2542	1203	704	1	5.82516
b2543	423	22.2141	0	0
b2544	873	374	0	0
b2545	1062	563	3	21.8521
b2546	999	500	2	16.4037
b2547	1512	1013	1	4.04829
b2548	984	485	0	0
b2549	3282	2783	1	1.47356
b2550	1194	695	0	0
b2551	1254	755	109	592.053
b2552	1191	692	6	35.5571
b2553	339	13.9528	0	0
b2554	1335	836	5	24.527
b2555	714	215.002	4	76.2954
b2556	1428	929	4	17.6573
b2557	3888	3389	33	39.9322
b2558	1557	1058	11	42.6371
b2559	504	42.0749	2	194.934
b2560	636	137.482	0	0
b2561	849	350	5	58.5845
b2562	261	10.224	0	0
b4687	81	6.32814	0	0
b2563	381	17.2382	0	0
b2564	732	233	6	105.603
b2565	729	230.001	5	89.1501
b2566	906	407	47	473.57
b2567	681	182.027	36	811.048
b2568	975	476	50	430.768
b2569	1800	1301	112	353.038
b2570	480	34.082	0	0
b2571	957	458	21	188.033
b2572	651	152.203	14	377.213
b2573	576	83.6041	29	1422.5
b2574	1623	1124	0	0
b2575	738	239	3	51.4759
b2576	1335	836	42	206.027
b2577	882	383	4	42.8294
b2578	588	93.3306	0	0
b2579	384	17.5267	0	0
b2580	690	191.014	6	128.815
b2581	1038	539	21	159.776
b2582	420	21.7802	0	0
b2583	699	200.007	4	82.0155
b2584	2661	2162	8	15.1745
b2585	1356	857	61	291.897
b2586	324	13.047	0	0
b2587	1299	800	211	1081.62
b2588	120	6.88922	0	0
b2589	2904	2405	11.6208	19.8153
b2590	76	6.26311	0	0
b2591	1542	1043	7.24997	28.5058
b2592	2574	2075	113	223.327
b2593	732	233	9	158.404
b2594	981	482	58	493.471
b2595	738	239	39	669.186
b2597	342	14.1482	0	0
b2598	48	5.92009	0	0
b2599	1161	662	23	142.479
b2600	1122	623	5	32.9126
b2601	1071	572	9	64.5249
b2602	366	15.9154	0	0
b2603	519	48.3653	1	84.7904
b2604	1227	728	9	50.6981
b2605	483	34.9588	2	234.614
b2606	348	14.5549	0	0
b2607	768	269	851	12973.5
b2608	549	64.5658	167	10607
b2609	249	9.81725	0	0
b2610	1362	863	62	294.62
b2611	792	293	10	139.963
b4461	1287	788	11	57.2463
b2614	594	98.4446	43	1791.25
b2615	879	380	12	129.503
b2616	1662	1163	26	91.68
b2617	342	14.1482	0	0
b2618	291	11.4031	0	0
b2619	477	33.2366	1	123.386
b2620	483	34.9588	5	586.536
b2621	363	15.6727	0	0
b2622	1242	743	21	115.907
b2623	957	458	2	17.9079
b2624	213	8.77069	0	0
b2625	1410	911	2	9.00311
b2626	627	128.777	0	0
b2627	2190	1691	8	19.4011
b2628	1617	1118	6	22.0085
b2629	264	10.331	0	0
b2630	1074	575	24	171.169
b2631	372	16.4218	0	0
b2632	864	365	2	22.4708
b2633	822	323	0	0
b2634	702	203.005	1	20.201
b2635	237	9.44154	0	0
b2636	444	25.6983	0	0
b2637	468	30.877	0	0
b2638	153	7.45333	0	0
b2641	1017	518	0	0
b2642	1704	1205	6	20.4195
b4644	273	10.6657	0	0
b2643	459	28.7601	0	0
b2644	483	34.9588	0	0
b4548	201	8.47023	0	0
b2645	318	12.7153	0	0
b2646	330	13.3957	0	0
b4645	14	4.77337	0	0
b2647	4581	4082	3	3.0139
b2648	240	9.53274	0	0
b2650	1374	875	0	0
b2652	76	6.26311	0	0
b4462	2253	1754	0	0
b2659	978	479	1	8.56141
b2660	1269	770	0	0
b2661	1449	950	0	0
b2662	1281	782	0	0
b2663	1401	902	1	4.54647
b2664	663	164.095	1	24.9911
b2665	450	26.8585	0	0
b2666	159	7.56646	0	0
b2667	300	11.8104	0	0
b2668	525	51.202	0	0
b2669	405	19.811	0	0
b2670	450	26.8585	0	0
b2671	345	14.3489	0	0
b2672	330	13.3957	0	0
b2673	246	9.72054	0	0
b2674	411	20.5608	0	0
b2675	2145	1646	6	14.9487
b2676	960	461	1	8.8957
b2677	1203	704	297	1730.07
b2678	1065	566	26	188.381
b2679	993	494	102	846.748
b2681	1178	679	2	12.0793
b2682	738	239	16	274.538
b2683	336	13.7623	0	0
b2684	531	54.2343	14	1058.61
b2685	1173	674	10	60.8444
b2686	1539	1040	5	19.7159
b2687	516	47.0179	6	523.322
b2688	1557	1058	107	414.743
b2689	429	23.1265	0	0
b2690	567	76.7977	5	266.995
b2691	77	6.27601	0	0
b2692	77	6.27601	0	0
b2693	77	6.27601	0	0
b2694	77	6.27601	0	0
b2695	93	6.49021	0	0
b2696	186	8.12297	0	0
b2697	2631	2132	346	665.533
b2698	501	40.9449	1	100.157
b2699	1062	563	36	262.226
b2700	498	39.8547	1	102.897
b2701	1086	587	14	97.8072
b2702	564	74.6286	0	0
b2703	960	461	1	8.8957
b2704	372	16.4218	0	0
b2705	780	281	0	0
b2706	360	15.4367	0	0
b2707	774	275	4	59.6497
b2708	966	467	4	35.1256
b2709	1515	1016	7	28.2543
b2710	1440	941	0	0
b2711	1134	635	1	6.45813
b2712	2253	1754	3	7.01411
b2713	528	52.6932	0	0
b2714	1011	512	2	16.0192
b2715	1458	959	0	0
b2716	1425	926	1	4.42863
b2717	471	31.6352	0	0
b2718	411	20.5608	0	0
b2719	768	269	0	0
b2720	543	60.9118	0	0
b2721	1710	1211	0	0
b2722	924	425	0	0
b2723	1827	1328	1	3.08804
b2724	612	114.607	0	0
b2725	462	29.4405	0	0
b2726	351	14.7665	0	0
b2727	873	374	3	32.895
b2728	273	10.6657	0	0
b2729	1122	623	1	6.58253
b2730	1011	512	0	0
b2731	2079	1580	2	5.19103
b2732	354	14.9839	0	0
b2733	2562	2063	40	79.5136
b2734	657	158.14	0	0
b2735	768	269	0	0
b2736	909	410	0	0
b2737	1167	668	1	6.1391
b2738	639	140.408	1	29.2071
b2739	777	278	1	14.7515
b2740	1365	866	0	0
b2741	993	494	16	132.823
b2742	1140	641	7	44.7838
b2743	627	128.777	3	95.5356
b2744	762	263	11	171.521
b2745	1050	551	10	74.4268
b2746	480	34.082	0	0
b2747	711	212.003	4	77.3748
b2748	312	12.3992	0	0
b2749	324	13.047	0	0
b2750	606	109.099	0	0
b2751	1428	929	0	0
b2752	909	410	0	0
b2753	1038	539	3	22.8251
