target_id	length	eff_length	est_counts	tpm
b1833	1284	785	7	44.5597
b1834	2634	2135	9	21.0649
b1835	1440	941	16	84.9658
b1836	237	9.44154	0	0
b1837	192	8.25831	0	0
b1838	657	158.14	0	0
b1839	342	14.1482	0	0
b1840	873	374	3	40.0833
b1841	375	16.6861	0	0
b1842	231	9.26429	0	0
b1843	657	158.14	0	0
b1844	663	164.095	1	30.4522
b1845	2061	1562	6	19.1948
b1846	660	161.116	1	31.0153
b1847	357	15.2072	0	0
b1848	291	11.4031	0	0
b1849	1179	680	0	0
b1850	642	143.344	5	174.302
b1851	1812	1313	2	7.61165
b1852	1476	977	49	250.62
b1853	870	371	6	80.8148
b1854	1443	944	17	89.9893
b1855	972	473	14	147.904
b1856	1323	824	18	109.159
b1857	933	434	15	172.709
b1858	756	257	2	38.8876
b1859	786	287	3	52.234
b1860	1011	512	20	195.197
b1861	612	114.607	15	654.027
b4677	66	6.13712	0	0
b1862	603	106.387	0	0
b1863	522	49.7597	4	401.695
b1864	741	242	164	3386.43
b1865	453	27.47	0	0
b1866	1773	1274	101	396.156
b1867	567	76.7977	4	260.271
b1868	819	320	1	15.6158
b1869	396	18.7715	0	0
b1870	744	245	5	101.981
b1871	972	473	10	105.646
b1872	2430	1931	0	0
b1873	1101	602	0	0
b1874	747	248	1	20.1494
b1875	567	76.7977	0	0
b1876	1734	1235	131	530.052
b1877	489	36.8111	1	135.748
b1878	393	18.446	0	0
b1879	2079	1580	0	0
b1880	1149	650	0	0
b1881	645	146.29	0	0
b1882	390	18.1303	0	0
b1883	1050	551	0	0
b1884	861	362	0	0
b1885	1602	1103	2	9.06084
b1886	1662	1163	0	0
b1887	504	42.0749	0	0
b1888	1965	1466	0	0
b1889	927	428	1	11.6754
b1890	888	389	0	0
b1891	579	85.9688	3	174.379
b1892	351	14.7665	0	0
b1893	504	42.0749	0.75	89.0743
b1894	276	10.782	0	0
b1895	429	23.1265	0	0
b1896	1425	926	0	0
b1897	801	302	0	0
b4460	987	488	2	20.4797
b1900	1515	1016	0	0
b1901	990	491	1	10.1773
b1902	504	42.0749	0	0
b4537	252	9.91589	0	0
b4663	87	6.40809	0	0
b1904	324	13.047	0	0
b1905	498	39.8547	2	250.763
b1906	240	9.53274	0	0
b1907	1212	713	11	77.0934
b1908	666	167.078	2	59.817
b1909	87	6.40809	0	0
b1910	74	6.23749	0	0
b1911	76	6.26311	0	0
b1912	549	64.5658	1	77.3947
b1913	1833	1334	4	14.9837
b1914	657	158.14	10	315.989
b1915	225	9.09363	0	0
b1916	723	224.001	13	290.006
b1917	753	254	1	19.6734
b1918	669	170.064	0	0
b1919	987	488	9	92.1587
b1920	801	302	13	215.105
b1921	552	66.4726	0	0
b1922	720	221.001	1	22.611
b1923	1497	998	2	10.0141
b1924	1407	908	1	5.50336
b1925	411	20.5608	0	0
b1926	366	15.9154	0	0
b1927	1488	989	1	5.05263
b1928	414	20.9541	0	0
b1929	1206	707	7	49.4758
b1930	234	9.35207	0	0
b1931	669	170.064	0	0
b1932	480	34.082	0	0
b4495	1125	626	1	7.98251
b1936	162	7.62437	0	0
b1937	315	12.5554	0	0
b1938	1659	1160	3	12.9234
b1939	996	497	1	10.0544
b1940	687	188.018	0	0
b1941	1374	875	0	0
b1942	444	25.6983	0	0
b1943	1128	629	0	0
b1944	465	30.1458	0	0
b1945	1005	506	0	0
b1946	414	20.9541	0	0
b1947	366	15.9154	0	0
b1948	738	239	0	0
b1949	270	10.5518	0	0
b1950	786	287	0	0
b1951	624	125.904	0	0
b1952	189	8.19007	0	0
b1953	228	9.17816	0	0
b1955	816	317	0	0
b1956	1695	1196	1	4.17814
b1957	183	8.05699	0	0
b1958	918	419	1	11.9261
b1959	921	422	3	35.5241
b1960	471	31.6352	0	0
b1961	1419	920	13	70.6105
b1962	696	197.009	6	152.188
b1963	366	15.9154	0	0
b4496	1194	695	0	0
b1967	852	353	2	28.3119
b1968	1359	860	9	52.2947
b1969	672	173.052	4	115.504
b1970	414	20.9541	0	0
b1971	1005	506	1	9.87559
b1972	636	137.482	0	0
b1973	651	152.203	2	65.6631
b1974	531	54.2343	1	92.1382
b1975	90	6.44887	0	0
b1976	798	299	3	50.1376
b1977	76	6.26311	0	0
b1978	7077	6578	1	0.759661
b4497	1053	554	0	0
b1981	1317	818	2	12.2177
b1982	1455	956	32	167.265
b1983	717	218.002	105	2406.82
b1984	76	6.26311	0	0
b1985	1488	989	0	0
b1986	76	6.26311	0	0
b1987	951	452	2	22.1108
b1988	918	419	0	0
b1989	76	6.26311	0	0
b1990	933	434	5	57.5697
b1991	1080	581	0	0
b1992	744	245	0	0
b1993	546	62.7123	0	0
b4639	87	6.40809	0	0
b1994	1017	518	4.7801	46.1127
b4640	534	55.826	1	89.5111
b4641	159	7.56646	0	0
b4582	509	44.0501	0	0
b1996	906	407	1.66667	20.4629
b1997	366	15.9154	0	0
b1999	552	66.4726	0	0
b2000	3120	2621	2	3.81309
b2001	1533	1034	0	0
b2002	447	26.2683	0	0
b2003	222	9.01066	0	0
b2004	369	16.165	0	0
b2005	375	16.6861	0	0
b2006	168	7.743	0	0
b4642	129	7.03401	0	0
b4538	186	8.12297	0	0
b2007	330	13.3957	0	0
b2008	1059	560	7	62.4631
b2009	474	32.4213	0	0
b2010	1167	668	2	14.9612
b2011	1428	929	8	43.0317
b2012	228	9.17816	0	0
b2013	1059	560	3	26.7699
b2014	1359	860	233	1353.85
b4678	63	6.10029	0	0
b2015	930	431	3	34.7823
b2016	825	326	16	245.254
b4539	255	10.0165	0	0
b2017	252	9.91589	0	0
b2018	51	5.95604	0	0
b2019	900	401	4	49.8459
b2020	1305	806	1	6.19982
b2021	1071	572	2	17.4722
b2022	1068	569	2	17.5643
b2023	591	95.8682	0	0
b2024	738	239	1	20.9081
b2025	777	278	7	125.825
b2026	612	114.607	1	43.6018
b2027	981	482	188	1949.06
b2028	1167	668	6	44.8837
b2029	1407	908	223	1227.25
b4571	795	296	68	1147.97
b2030	1017	518	11.1308	107.377
b2032	1119	620	27	217.614
b2033	591	95.8682	11	573.366
b2034	993	494	43	434.966
b2035	1167	668	11	82.2868
b2036	1104	605	40	330.384
b2037	1248	749	32	213.492
b2038	558	70.4455	11	780.285
b2039	882	383	66	861.111
b2040	900	401	86	1071.69
b2041	1086	587	82	698.055
b2042	894	395	51	645.189
b2043	1395	896	0	0
b2044	1221	722	0	0
b2045	1281	782	0	0
b2046	1479	980	0	0
b2047	1395	896	0	0
b2048	1371	872	0	0
b2049	1437	938	0	0
b2050	1224	725	0	0
b2051	480	34.082	0	0
b2052	966	467	0	0
b2053	1122	623	0	0
b2054	549	64.5658	0	0
b2055	747	248	0	0
b2056	1218	719	0	0
b2057	1218	719	0	0
b2058	489	36.8111	0	0
b2059	840	341	0	0
b2060	2163	1664	1	3.00304
b2061	444	25.6983	0	0
b2062	1140	641	0	0
b2063	1584	1085	6	27.6335
b2064	1854	1355	25	92.1965
b2065	582	88.3792	6	339.246
b2066	642	143.344	33	1150.4
b2067	3318	2819	2	3.54526
b2068	849	350	0	0
b2069	1353	854	36	210.649
b2070	1947	1448	1	3.451
b2071	462	29.4405	0	0
b2072	762	263	0	0
b2073	660	161.116	0	0
b4667	60	6.06385	0	0
b4668	57	6.02773	0	0
b2074	1248	749	1	6.67163
b2075	3123	2624	2	3.80873
b2076	3078	2579	2	3.87518
b2077	1416	917	1	5.44935
b2078	1404	905	0	0
b2079	723	224.001	2	44.6163
b2080	333	13.5766	0	0
b2081	1362	863	83	480.597
b2082	219	8.9292	0	0
b2083	213	8.77069	0	0
b2085	318	12.7153	0	0
b2086	900	401	3	37.3844
b4498	774	275	1	18.1711
b2088	300	11.8104	0	0
b2089	867	368	0.2	2.71579
b2091	1041	542	6	55.3179
b2092	1356	857	20	116.617
b2093	285	11.1465	0	0
b2094	453	27.47	0	0
b2095	1263	764	25	163.516
b2096	855	356	16	224.587
b2097	1053	554	0	0
b2098	1278	779	0	0
b2099	1005	506	0	0
b2100	966	467	1	10.7003
b2101	747	248	0	0
b2102	819	320	1	15.6158
b2103	801	302	1	16.5465
b2104	789	290	0	0
b2105	273	10.6657	0	0
b2106	825	326	4	61.3135
b2107	339	13.9528	0	0
b2108	1035	536	0	0
b2109	2481	1982	1	2.52122
b2110	720	221.001	0	0
b2111	543	60.9118	0	0
b2112	282	11.0223	0	0
b2113	1110	611	10	81.7848
b2114	2034	1535	101	328.796
b4499	3795	3296	2	3.03219
b2118	3633	3134	1	1.59446
b4541	318	12.7153	0	0
b2119	1089	590	0	0
b2120	2280	1781	0	0
b2121	1137	638	0	0
b2122	2001	1502	0	0
b2123	462	29.4405	0	0
b2124	471	31.6352	0	0
b2125	720	221.001	4	90.4439
b2126	1686	1187	2	8.41963
b2127	732	233	1	21.4465
b4542	108	6.70564	0	0
b2128	732	233	0	0
b2129	927	428	0	0
b2130	1158	659	0	0
b2131	918	419	0	0
b2132	2298	1799	29	80.5528
b2133	1716	1217	11	45.1664
b2134	933	434	10	115.139
b2135	588	93.3306	0	0
b2136	579	85.9688	1	58.1263
b2137	762	263	0	0
b2139	1437	938	0	0
b4679	84	6.36785	0	0
b2140	948	449	6	66.7757
b2141	399	19.1073	0	0
b2142	696	197.009	0	0
b2143	885	386	12	155.349
b2144	720	221.001	3	67.8329
b2145	240	9.53274	0	0
b2146	1239	740	0	0
b2147	1236	737	0	0
b2148	1011	512	0	0
b2149	1521	1022	0	0
b2150	999	500	3	29.9823
b2151	1041	542	0	0
b2152	1158	659	4	30.3311
b2153	669	170.064	13	381.984
b2154	837	338	0	0
b2155	1992	1493	43	143.92
b2156	1470	971	40	205.852
b2157	882	383	6	78.2828
b2158	1050	551	3	27.2072
b2159	858	359	7	97.4355
b2160	1089	590	1	8.46958
b2161	1251	752	0	0
b2162	942	443	0	0
b2163	660	161.116	0	0
b2164	1251	752	0	0
b2165	939	440	0	0
b2166	942	443	0	0
b2167	1692	1193	38	159.168
b2168	939	440	15	170.354
b2169	1131	632	5	39.5336
b2170	1182	683	0	0
b4502	255	10.0165	0	0
b2171	573	81.2865	64	3934.37
b2172	1467	968	1	5.16224
b2173	987	488	10	102.399
b2174	714	215.002	35	813.466
b2175	567	76.7977	26	1691.76
b2176	1557	1058	6	28.3387
b2177	1815	1316	4	15.1886
b2178	1095	596	2	16.7686
b2179	1026	527	2	18.9641
b2180	1590	1091	0	0
b2181	345	14.3489	0	0
b2182	1191	692	12	86.6541
b2183	696	197.009	6	152.188
b2184	1761	1262	5	19.7981
b2185	285	11.1465	0	0
b2186	1008	509	26	255.252
b2187	228	9.17816	0	0
b2188	1761	1262	29	114.829
b2189	77	6.27601	0	0
b2190	2592	2093	3	7.16252
b2192	1017	518	11.1308	107.377
b2193	648	149.243	0	0
b2194	1053	554	5	45.0997
b2195	558	70.4455	0	0
b2196	1944	1445	2	6.91633
b2197	480	34.082	0	0
b2198	210	8.69356	0	0
b2199	738	239	0	0
b2200	663	164.095	0	0
b2201	624	125.904	3	119.068
b2202	603	106.387	1	46.9706
b2203	450	26.8585	0	0
b2204	864	365	1	13.6906
b2205	696	197.009	0	0
b2206	2487	1988	3	7.54082
b2207	264	10.331	0	0
b2208	495	38.8032	0	0
b2209	489	36.8111	1	135.748
b2210	1647	1148	15	65.2925
b2211	1644	1145	21	91.649
b2212	651	152.203	0	0
b2213	1065	566	1	8.82871
b2214	1056	557	13	116.628
b2215	1104	605	1143	9440.71
b2216	2673	2174	36	82.7479
b2217	651	152.203	18	590.968
b2218	2850	2351	29	61.6395
b2219	1827	1328	2	7.52568
b2220	1386	887	0	0
b2221	663	164.095	1	30.4522
b2222	651	152.203	0	0
b2223	1323	824	0	0
b2224	1185	686	0	0
b2225	777	278	0	0
b2226	1650	1151	0	0
b4500	4605	4106	1	1.21701
b2229	624	125.904	0	0
b2230	1689	1190	1	4.1992
b2231	2628	2129	167	391.972
b2232	723	224.001	30	669.245
b2233	3753	3254	5	7.67832
b2234	2286	1787	206	576.045
b2235	1131	632	63	498.124
b2236	255	10.0165	0	0
b2237	651	152.203	3	98.4947
b2238	243	9.62572	0	0
b2239	1077	578	1	8.64542
b2240	1359	860	5	29.0526
b2241	1629	1130	0	0
b2242	1260	761	0	0
b2243	1191	692	2	14.4423
b2244	900	401	0	0
b4543	186	8.12297	0	0
b2245	804	305	0	0
b2246	1290	791	0	0
b2247	1206	707	0	0
b2248	783	284	0	0
b2249	1203	704	24	170.354
b2250	543	60.9118	1	82.0375
b2251	426	22.6627	0	0
b2252	603	106.387	0	0
b2253	1140	641	0	0
b2254	969	470	1	10.632
b2255	1983	1484	0	0
b2256	891	392	0	0
b2257	1653	1154	1	4.3302
b4544	336	13.7623	0	0
b2258	387	17.824	0	0
b2259	267	10.4402	0	0
b2260	1356	857	7	40.8161
b2261	963	464	15	161.543
b2262	858	359	9	125.274
b2263	759	260	1	19.2194
b2264	1671	1172	2	8.52739
b2265	1296	797	10	62.6983
b2266	306	12.0979	0	0
b2267	462	29.4405	0	0
b2268	918	419	11	131.187
b2269	1212	713	2	14.017
b2270	1728	1229	1	4.06595
b2271	972	473	0	0
b2272	504	42.0749	0	0
b2273	717	218.002	0	0
b2274	423	22.2141	0	0
b2275	849	350	1	14.2773
b2276	1458	959	10	52.1069
b2277	1530	1031	9	43.6212
b2278	1842	1343	8	29.7665
b2279	303	11.9525	0	0
b2280	555	68.4326	1	73.0215
b2281	543	60.9118	1	82.0375
b2282	978	479	4	41.729
b2283	2727	2228	51	114.385
b2284	1338	839	25	148.899
b2285	501	40.9449	2	244.087
b2286	1791	1292	76	293.944
b2287	663	164.095	8	243.617
b2288	444	25.6983	0	0
b2289	939	440	8	90.8555
b2290	1218	719	26	180.7
b2291	600	103.706	0	0
b2292	1833	1334	2	7.49183
b2293	651	152.203	1	32.8316
b2294	495	38.8032	3	386.338
b2295	456	28.1035	2	355.617
b2296	1203	704	589	4180.77
b2297	2145	1646	162	491.812
b2298	1521	1022	2	9.77896
b2299	543	60.9118	34	2789.27
b2300	555	68.4326	3	219.065
b2301	645	146.29	0	0
b2302	648	149.243	0	0
b2303	363	15.6727	0	0
b2304	894	395	17	215.063
b2305	891	392	1	12.7476
b2306	774	275	0	0
b2307	717	218.002	0	0
b2308	687	188.018	0	0
b2309	783	284	7	123.167
b2310	783	284	3	52.7857
b2311	570	79.0173	5	316.2
b2312	1518	1019	6	29.4233
b2313	489	36.8111	1	135.748
b2314	663	164.095	4	121.809
b2315	1269	770	15	97.3451
b2316	915	416	89	1069.08
b2317	660	161.116	0	0
b2318	813	314	2	31.8284
b2319	1014	515	6	58.2181
b2320	1137	638	20	156.647
b2321	996	497	8	80.4354
b2322	1179	680	4	29.3944
b2323	1221	722	56	387.583
b2324	2007	1508	30	99.4108
b2325	279	10.9009	0	0
b2326	549	64.5658	3	232.184
b2327	810	311	3	48.2031
b2328	825	326	4	61.3135
b2329	1086	587	11	93.6415
b2330	933	434	30	345.418
b2331	552	66.4726	1	75.1746
b2332	822	323	3	46.4122
b2333	540	59.1642	0	0
b2334	489	36.8111	0	0
b2335	513	45.7163	0	0
b2336	753	254	0	0
b4661	2646	2147	2	4.65491
b2339	564	74.6286	0	0
b2340	486	35.8681	1	139.317
b2341	2145	1646	3	9.10763
b2342	1311	812	0	0
b2343	285	11.1465	0	0
b2344	1341	842	153	908.015
b2345	1059	560	1	8.92331
b2346	756	257	17	330.544
b2347	933	434	0	0
b2348	75	6.25028	0	0
b2349	1158	659	12	90.9933
b2350	363	15.6727	0	0
b2351	921	422	42	497.337
b2352	1332	833	28	167.968
b2353	291	11.4031	0	0
b2354	441	25.1479	0	0
b2355	579	85.9688	0	0
b2356	270	10.5518	0	0
b2357	495	38.8032	0	0
b2358	708	209.003	0	0
b2359	363	15.6727	0	0
b2360	825	326	2	30.6568
b2361	537	57.4692	0	0
b2362	363	15.6727	0	0
b2363	306	12.0979	0	0
b4545	51	5.95604	0	0
b4501	201	8.47023	0	0
b4643	15	4.88695	0	0
b2364	936	437	3	34.3047
b2365	1338	839	0	0
b2366	1329	830	0	0
b2367	1539	1040	1	4.80486
b2368	1164	665	0	0
b2369	615	117.399	9	383.083
b2370	3594	3095	16	25.8329
b2371	1146	647	1	7.72342
b2372	945	446	0	0
b2373	1695	1196	0	0
b2374	1251	752	0	0
b2375	636	137.482	0	0
b2376	276	10.782	0	0
b2377	243	9.62572	0	0
b2378	921	422	2	23.6827
b4680	72	6.21209	0	0
b2379	1239	740	1	6.75277
b2380	1698	1199	7	29.1738
b2381	735	236	2	42.3478
b2382	858	359	0	0
b2383	2496	1997	0	0
b2384	1038	539	0	0
b2385	1086	587	0	0
b2386	1248	749	0	0
b2387	327	13.2192	0	0
b2388	966	467	4	42.8013
b2389	1257	758	1	6.59242
b2390	327	13.2192	0	0
b2392	1239	740	6	40.5166
b2393	1203	704	76	539.454
b2394	1113	614	17.3333	141.068
b2395	2190	1691	35	103.428
b2396	76	6.26311	0	0
b2397	76	6.26311	0	0
b2398	345	14.3489	0	0
b2399	393	18.446	0	0
b2400	1416	917	251	1367.79
b2401	76	6.26311	0	0
b2402	76	6.26311	0	0
b2403	76	6.26311	0	0
b2404	76	6.26311	0	0
b2405	885	386	3	38.8372
b2406	1257	758	2	13.1848
b2407	834	335	0	0
b2408	765	266	0	0
b2409	927	428	3	35.0261
b2410	999	500	2	19.9882
b4546	219	8.9292	0	0
b2411	2016	1517	40	131.761
b2412	987	488	74	757.75
b2413	762	263	4	76.0008
b2414	972	473	43	454.277
b2415	258	10.1192	0	0
b2416	1728	1229	776	3155.18
b2417	510	44.4593	82	9216.47
b2418	852	353	3	42.4679
b2419	375	16.6861	0	0
b2420	735	236	3	63.5218
b2421	912	413	0	0
b2422	1098	599	0	0
b2423	876	377	0	0
b2424	834	335	0	0
b2425	1017	518	0	0
b2426	792	293	20	341.096
b2427	858	359	1	13.9194
b2428	897	398	0	0
b2429	1425	926	2	10.7928
b2430	1305	806	1	6.19982
b2431	900	401	23	286.614
b2432	576	83.6041	5	298.852
b2433	450	26.8585	0	0
b2434	426	22.6627	0	0
b2435	870	371	10	134.691
b2436	900	401	7	87.2303
b2437	1053	554	0	0
b2438	501	40.9449	0	0
b2439	660	161.116	0	0
b2440	888	389	2	25.6918
b2441	1362	863	12	69.4839
b2442	1209	710	5	35.1905
b2443	642	143.344	0	0
b2444	246	9.72054	0	0
b2445	369	16.165	0	0
b2446	417	21.3604	0	0
b2447	594	98.4446	0	0
b2448	378	16.9581	0	0
b2449	393	18.446	0	0
b2450	810	311	11	176.745
b2451	1404	905	0	0
b2452	1227	728	0	0
b2453	1188	689	0	0
b2454	837	338	0	0
b2455	1404	905	0	0
b2456	288	11.2734	0	0
b2457	294	11.5358	0	0
b2458	1017	518	0	0
b2459	804	305	0	0
b2460	702	203.005	0	0
b2461	480	34.082	0	0
b2462	336	13.7623	0	0
b2463	2280	1781	14	39.2806
b2464	951	452	0	0
b2465	2004	1505	3	9.9609
b2466	1044	545	1	9.1689
b2467	576	83.6041	1	59.7704
b2468	1980	1481	2	6.74821
b2469	1701	1202	6	24.9437
b2470	3114	2615	2	3.82184
b4606	60	6.06385	0	0
b2471	357	15.2072	0	0
b2472	1128	629	27	214.5
b4547	201	8.47023	0	0
b2473	699	200.007	7	174.891
b2474	2016	1517	8	26.3523
b2475	864	365	19	260.12
b2476	714	215.002	8	185.935
b2477	1035	536	38	354.269
b2478	879	380	65	854.759
b2479	573	81.2865	11	676.22
b2480	471	31.6352	0	0
b2481	618	120.213	0	0
b2482	2019	1520	1	3.28753
b2483	948	449	0	0
b2484	1440	941	0	0
b2485	651	152.203	0	0
b2486	1581	1082	0	0
b2487	1668	1169	0	0
b2488	546	62.7123	0	0
b2489	759	260	0	0
b2490	414	20.9541	0	0
b2491	2013	1514	0	0
b2492	849	350	1	14.2773
b2493	1062	563	8	71.0061
b2494	1464	965	12	62.1395
b2495	360	15.4367	0	0
b2496	702	203.005	25	615.384
b2497	1290	791	8	50.5391
b2498	627	128.777	83	3220.73
b2499	1038	539	3	27.8129
b2500	639	140.408	1	35.5895
b2501	2067	1568	25	79.6724
b2502	1542	1043	12	57.4924
b2503	2244	1745	2	5.72728
b2504	192	8.25831	0	0
b2505	519	48.3653	0	0
b2506	540	59.1642	0	0
b2507	1578	1079	136	629.841
b2508	1467	968	47	242.625
b2509	1371	872	37	212.031
b2510	216	8.84923	0	0
b2511	1473	974	142	728.523
b2512	1179	680	27	198.412
b2513	621	123.049	32	1299.52
b2514	1275	776	65	418.567
b2515	1119	620	32	257.912
b2516	1014	515	19	184.357
b2517	1155	656	23	175.201
b2518	432	23.6063	0	0
b2519	2313	1814	2	5.50943
b2520	4962	4463	33	36.9488
b2521	846	347	3	43.2022
b2522	777	278	10	179.75
b2523	1284	785	18	114.582
b2524	201	8.47023	0	0
b2525	336	13.7623	0	0
b2526	1851	1352	48	177.41
b2527	516	47.0179	10	1062.8
b2528	324	13.047	0	0
b2529	387	17.824	0	0
b2530	1215	716	145	1011.97
b2531	489	36.8111	4	542.993
b2532	741	242	6	123.894
b2533	804	305	78	1277.93
b2534	855	356	0	0
b2535	1281	782	3	19.1703
b2536	1140	641	4	31.1828
b2537	891	392	4	50.9903
b4706	66	6.13712	0	0
b2538	1362	863	0	0
b2539	519	48.3653	0	0
b2540	321	12.8791	0	0
b2541	813	314	1	15.9142
b2542	1203	704	1	7.09808
b2543	423	22.2141	0	0
b2544	873	374	0	0
b2545	1062	563	1	8.87576
b2546	999	500	0	0
b2547	1512	1013	0	0
b2548	984	485	0	0
b2549	3282	2783	3	5.38669
b2550	1194	695	0	0
b2551	1254	755	100	661.861
b2552	1191	692	8	57.7694
b2553	339	13.9528	0	0
b2554	1335	836	5	29.8867
b2555	714	215.002	4	92.9675
b2556	1428	929	1	5.37896
b2557	3888	3389	33	48.6582
b2558	1557	1058	8	37.7849
b2559	504	42.0749	2	237.531
b2560	636	137.482	0	0
b2561	849	350	1	14.2773
b2562	261	10.224	0	0
b4687	81	6.32814	0	0
b2563	381	17.2382	0	0
b2564	732	233	4	85.7861
b2565	729	230.001	2	43.4525
b2566	906	407	29	356.055
b2567	681	182.027	28	768.661
b2568	975	476	51	535.398
b2569	1800	1301	105	403.298
b2570	480	34.082	0	0
b2571	957	458	7	76.3741
b2572	651	152.203	16	525.305
b2573	576	83.6041	31	1852.88
b2574	1623	1124	0	0
b2575	738	239	7	146.357
b2576	1335	836	48	286.912
b2577	882	383	6	78.2828
b2578	588	93.3306	0	0
b2579	384	17.5267	0	0
b2580	690	191.014	9	235.446
b2581	1038	539	31	287.4
b2582	420	21.7802	0	0
b2583	699	200.007	4	99.9375
b2584	2661	2162	8	18.4905
b2585	1356	857	52	303.205
b2586	324	13.047	0	0
b2587	1299	800	147	918.208
b2588	120	6.88922	0	0
b2589	2904	2405	10.6665	22.1626
b2590	76	6.26311	0	0
b2591	1542	1043	0	0
b2592	2574	2075	94	226.372
b2593	732	233	9	193.019
b2594	981	482	57	590.938
b2595	738	239	30	627.244
b2597	342	14.1482	0	0
b2598	48	5.92009	0	0
b2599	1161	662	26	196.259
b2600	1122	623	9	72.1885
b2601	1071	572	13	113.569
b2602	366	15.9154	0	0
b2603	519	48.3653	0	0
b2604	1227	728	7	48.0486
b2605	483	34.9588	0	0
b2606	348	14.5549	0	0
b2607	768	269	730	13560.8
b2608	549	64.5658	116	8977.78
b2609	249	9.81725	0	0
b2610	1362	863	62	359
b2611	792	293	11	187.603
b4461	1287	788	15	95.1215
b2614	594	98.4446	38	1928.88
b2615	879	380	9	118.351
b2616	1662	1163	25	107.417
b2617	342	14.1482	0	0
b2618	291	11.4031	0	0
b2619	477	33.2366	0	0
b2620	483	34.9588	9	1286.47
b2621	363	15.6727	0	0
b2622	1242	743	12	80.7061
b2623	957	458	5	54.553
b2624	213	8.77069	0	0
b2625	1410	911	0	0
b2626	627	128.777	0	0
b2627	2190	1691	4	11.8203
b2628	1617	1118	3	13.4089
b2629	264	10.331	0	0
b2630	1074	575	26	225.954
b2631	372	16.4218	0	0
b2632	864	365	1	13.6906
b2633	822	323	0	0
b2634	702	203.005	0	0
b2635	237	9.44154	0	0
b2636	444	25.6983	0	0
b2637	468	30.877	0	0
b2638	153	7.45333	0	0
b2641	1017	518	0	0
b2642	1704	1205	2	8.29386
b4644	273	10.6657	0	0
b2643	459	28.7601	0	0
b2644	483	34.9588	0	0
b4548	201	8.47023	0	0
b2645	318	12.7153	0	0
b2646	330	13.3957	0	0
b4645	14	4.77337	0	0
b2647	4581	4082	0	0
b2648	240	9.53274	0	0
b2650	1374	875	0	0
b2652	76	6.26311	0	0
b4462	2253	1754	0	0
b2659	978	479	0	0
b2660	1269	770	0	0
b2661	1449	950	1	5.26005
b2662	1281	782	2	12.7802
b2663	1401	902	1	5.53997
b2664	663	164.095	1	30.4522
b2665	450	26.8585	0	0
b2666	159	7.56646	0	0
b2667	300	11.8104	0	0
b2668	525	51.202	0	0
b2669	405	19.811	0	0
b2670	450	26.8585	0	0
b2671	345	14.3489	0	0
b2672	330	13.3957	0	0
b2673	246	9.72054	0	0
b2674	411	20.5608	0	0
b2675	2145	1646	15	45.5381
b2676	960	461	7	75.8771
b2677	1203	704	249	1767.42
b2678	1065	566	20	176.574
b2679	993	494	107	1082.36
b2681	1178	679	0	0
b2682	738	239	6	125.449
b2683	336	13.7623	0	0
b2684	531	54.2343	14	1289.93
b2685	1173	674	24	177.937
b2686	1539	1040	4	19.2194
b2687	516	47.0179	6	637.679
b2688	1557	1058	134	632.897
b2689	429	23.1265	0	0
b2690	567	76.7977	6	390.406
b2691	77	6.27601	0	0
b2692	77	6.27601	0	0
b2693	77	6.27601	0	0
b2694	77	6.27601	0	0
b2695	93	6.49021	0	0
b2696	186	8.12297	0	0
b2697	2631	2132	302	707.837
b2698	501	40.9449	0	0
b2699	1062	563	49	434.912
b2700	498	39.8547	2	250.763
b2701	1086	587	12	102.154
b2702	564	74.6286	1	66.9589
b2703	960	461	1	10.8396
b2704	372	16.4218	0	0
b2705	780	281	1	17.7831
b2706	360	15.4367	0	0
b2707	774	275	1	18.1711
b2708	966	467	1	10.7003
b2709	1515	1016	6	29.5101
b2710	1440	941	0	0
b2711	1134	635	0	0
b2712	2253	1754	3	8.54684
b2713	528	52.6932	0	0
b2714	1011	512	0	0
b2715	1458	959	2	10.4214
b2716	1425	926	0	0
b2717	471	31.6352	0	0
b2718	411	20.5608	0	0
b2719	768	269	0	0
b2720	543	60.9118	0	0
b2721	1710	1211	1	4.12638
b2722	924	425	0	0
b2723	1827	1328	1	3.76284
b2724	612	114.607	0	0
b2725	462	29.4405	0	0
b2726	351	14.7665	0	0
b2727	873	374	1	13.3611
b2728	273	10.6657	0	0
b2729	1122	623	1	8.02095
b2730	1011	512	1	9.75987
b2731	2079	1580	1	3.16269
b2732	354	14.9839	0	0
b2733	2562	2063	31	75.089
b2734	657	158.14	0	0
b2735	768	269	2	37.1528
b2736	909	410	0	0
b2737	1167	668	1	7.48062
b2738	639	140.408	0	0
b2739	777	278	1	17.975
b2740	1365	866	0	0
b2741	993	494	14	141.617
b2742	1140	641	9	70.1614
b2743	627	128.777	2	77.6081
b2744	762	263	6	114.001
b2745	1050	551	10	90.6906
b2746	480	34.082	0	0
b2747	711	212.003	6	141.424
b2748	312	12.3992	0	0
b2749	324	13.047	0	0
b2750	606	109.099	0	0
b2751	1428	929	2	10.7579
b2752	909	410	2	24.3759
b2753	1038	539	6	55.6258
b2754	285	11.1465	0	0
b2755	918	419	1	11.9261
b2756	600	103.706	0	0
b2757	675	176.042	1	28.3855
b2758	1092	593	3	25.2802
b2759	483	34.9588	0	0
b2760	1509	1010	0	0
b2761	2667	2168	1	2.30491
b2762	735	236	0	0
b2763	1713	1214	1	4.11619
